,home,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,rank_h,rank_a,prediction
910,21,P,-0.8,13,-1.1999999999999993,-1.4000000000000004,-0.8,-1.0,-3.6000000000000014,3.200000000000001,1.7999999999999998,0.0,0.0,1.0,0
911,19,P,-0.7999999999999998,0,-2.0,-1.2000000000000002,-0.2,-0.2,4.200000000000003,2.0,0.4000000000000001,0.2,2.0,3.0,0
912,17,V,1.8,23,5.6,2.4,0.2,0.2,12.199999999999996,2.8000000000000007,2.0,0.2,6.0,0.0,1
913,2,P,-1.0000000000000002,9,-1.200000000000001,-1.7999999999999998,0.0,0.0,3.4000000000000057,0.6000000000000014,-0.3999999999999999,-0.2,0.0,1.0,0
914,14,V,0.7999999999999999,11,3.0,0.5999999999999996,0.2,0.3999999999999999,6.200000000000003,-1.799999999999999,-0.5999999999999996,0.0,4.0,1.0,1
915,24,P,-0.4000000000000001,15,0.4000000000000003,0.6000000000000001,0.0,0.0,-10.0,4.0,0.8000000000000003,0.0,1.0,4.0,2
916,26,N,-1.4,25,-5.4,-1.1999999999999995,-0.2,-0.2,-12.199999999999996,3.200000000000001,0.0,0.0,1.0,5.0,0
917,29,P,-0.3999999999999999,12,-7.0,-0.6000000000000005,0.2,0.2,-14.599999999999994,-4.0,-1.0,-0.4,0.0,4.0,0
918,4,N,-0.5999999999999999,27,-2.2,-0.6000000000000001,0.2,0.2,-14.0,-2.2,0.3999999999999999,0.0,2.0,1.0,1
919,8,V,0.1999999999999999,28,-0.6000000000000014,-0.6000000000000005,0.2,0.2,9.6,-1.799999999999999,-1.4,-0.6,1.0,5.0,2
920,11,P,-1.2000000000000002,24,-6.4,-2.6,0.2,0.2,-1.0,-3.799999999999999,-0.8000000000000003,0.0,1.0,2.0,0
921,29,N,0.0,14,-7.6,-1.0,-0.2,-0.3999999999999999,-18.6,-2.8000000000000007,-0.2000000000000001,0.2,0.0,6.0,2
922,9,V,2.0,23,2.2,3.0000000000000004,0.2,0.2,14.4,-1.0,0.6000000000000001,0.2,6.0,0.0,1
923,28,N,-0.1999999999999999,17,-1.599999999999998,0.2000000000000001,0.0,0.0,-14.599999999999994,2.799999999999999,1.7999999999999998,0.3999999999999999,1.0,3.0,2
924,27,V,-0.1999999999999999,2,-1.5999999999999996,-1.8000000000000005,-0.2,-0.2,2.199999999999996,6.6,0.3999999999999999,0.2,1.0,1.0,1
925,13,V,1.2000000000000002,4,6.0,3.6,0.6000000000000001,0.8,11.4,-1.200000000000001,-0.8,0.0,4.0,1.0,1
926,25,V,0.2000000000000001,15,4.6,1.1999999999999995,0.2,0.2,3.200000000000003,0.200000000000001,-0.1999999999999997,-0.4,2.0,2.0,0
927,12,P,-1.4,0,-1.200000000000001,-1.5999999999999996,0.0,0.0,4.799999999999997,-0.4000000000000003,0.5999999999999996,0.4,1.0,4.0,0
928,19,P,0.2000000000000001,8,-1.5999999999999996,-0.5999999999999996,0.0,0.0,3.4000000000000057,2.6,0.0,0.0,5.0,1.0,1
929,21,V,0.0,26,6.199999999999999,-0.6000000000000005,0.0,0.0,7.599999999999994,-0.5999999999999996,-0.3999999999999999,0.0,5.0,0.0,1
930,23,P,-2.6,13,-11.4,-6.200000000000001,-0.6,-0.8,-23.8,-0.1999999999999993,-0.3999999999999999,0.0,0.0,6.0,2
931,15,V,1.4,11,1.2000000000000002,1.4,0.0,0.0,5.200000000000003,-0.1999999999999993,0.6000000000000001,0.4,4.0,1.0,1
932,2,P,-0.3999999999999999,14,-5.400000000000002,-2.0,0.0,-0.1999999999999999,-10.200000000000005,-2.6,0.0,0.0,0.0,6.0,0
933,0,P,2.0,21,3.2,2.3999999999999995,0.2,0.2,1.2000000000000028,2.4000000000000004,-0.7999999999999998,-0.2,3.0,0.0,1
934,4,P,-0.5999999999999999,28,-3.0,-3.2,0.2,0.2,0.2000000000000028,-5.000000000000002,-1.0,-0.6,1.0,4.0,1
935,24,N,1.0,29,5.399999999999999,1.2000000000000002,0.0,0.0,3.6000000000000014,4.200000000000001,0.8000000000000003,-0.2,6.0,0.0,1
936,26,N,-1.0,8,-5.800000000000001,-1.0,0.0,0.0,-7.600000000000001,-2.2,0.2000000000000001,0.0,2.0,2.0,1
937,17,P,0.0,19,0.4000000000000021,-0.7999999999999998,0.0,0.0,3.199999999999996,-2.4000000000000004,0.0,0.2,1.0,2.0,0
938,27,V,-0.2000000000000001,12,-4.0,-0.6000000000000005,-0.2,-0.2,-6.800000000000004,2.8000000000000007,0.0,0.2,2.0,0.0,0
939,9,N,0.7999999999999998,25,-3.2,0.7999999999999998,0.0,0.0,1.0,-0.1999999999999993,-1.0000000000000002,-0.2,1.0,3.0,1
940,11,N,-1.8000000000000005,0,-8.399999999999999,-3.4000000000000004,0.0,0.0,-6.799999999999997,-3.6,0.3999999999999999,0.0,1.0,3.0,2
941,14,V,1.0,4,6.6,4.4,0.0,0.2,16.799999999999997,1.1999999999999993,-0.3999999999999999,-0.2,5.0,1.0,1
942,19,P,1.2000000000000002,26,7.200000000000001,1.1999999999999995,0.0,0.0,16.4,0.4000000000000003,-1.0,0.0,5.0,1.0,1
943,29,P,-1.2000000000000002,15,1.1999999999999993,-0.7999999999999998,0.0,0.0,-5.600000000000001,4.0,-0.3999999999999999,-0.2,0.0,6.0,0
944,21,N,-0.4000000000000001,24,-4.799999999999999,-1.8000000000000005,0.0,0.0,-4.200000000000003,-1.5999999999999996,0.2000000000000001,0.2,4.0,1.0,1
945,8,P,0.4000000000000001,17,2.2,2.6,0.0,0.0,-3.799999999999997,1.3999999999999986,0.6000000000000001,-0.2,0.0,5.0,2
946,12,N,-1.4,9,-1.1999999999999993,-2.6,0.0,0.0,-6.0,3.8000000000000007,0.3999999999999999,0.0,1.0,3.0,0
947,25,P,1.2000000000000002,2,4.200000000000001,2.0000000000000004,-0.4,-0.4,4.600000000000001,-1.200000000000001,0.6000000000000001,0.2,3.0,1.0,0
948,13,V,2.0,27,10.4,5.799999999999999,0.4,0.6,10.6,-5.0,-0.8,-0.2,4.0,1.0,1
949,25,N,1.2000000000000002,11,7.800000000000001,4.0,0.0,0.0,14.400000000000006,-0.4000000000000003,0.7999999999999998,0.2,4.0,1.0,1
950,26,P,-0.3999999999999999,12,-4.600000000000001,-1.2000000000000002,-0.2,-0.2,-12.400000000000006,1.200000000000001,0.3999999999999999,-0.2,0.0,4.0,1
951,15,N,0.9999999999999998,8,-9.000000000000002,-1.5999999999999996,-0.2,-0.2,-3.0,-4.399999999999999,0.0,0.4,7.0,0.0,1
952,24,P,1.2,4,5.199999999999999,2.6,0.0,0.0,5.799999999999997,0.0,0.1999999999999997,-0.2,2.0,3.0,1
953,17,V,0.6000000000000001,21,4.999999999999998,0.5999999999999996,0.0,0.0,11.800000000000004,0.5999999999999996,-1.6,-0.2,4.0,1.0,1
954,14,N,0.8,19,-0.3999999999999986,2.8,0.0,0.2,5.399999999999999,-1.200000000000001,-0.2000000000000001,0.0,4.0,3.0,1
955,8,P,0.6000000000000001,25,-1.0,0.0,0.4,0.4,-8.600000000000001,2.2,-0.2000000000000001,-0.2,2.0,5.0,0
956,11,P,-0.4,26,-4.4,-1.2000000000000002,0.0,0.0,-0.7999999999999972,-2.2,-1.1999999999999995,-0.2,6.0,0.0,1
957,12,P,1.4,23,6.199999999999999,1.0,0.2,0.2,15.6,0.5999999999999996,0.8,0.2,4.0,0.0,1
958,13,V,0.3999999999999999,15,9.8,3.0,0.2,0.2,11.999999999999991,0.4000000000000003,-1.2,-0.2,3.0,3.0,1
959,19,V,-0.5999999999999999,24,7.200000000000001,0.2000000000000001,0.0,0.0,9.800000000000004,1.4000000000000004,-1.0,-0.2,6.0,1.0,0
960,28,P,0.0,0,-3.8000000000000007,-0.1999999999999993,0.0,0.0,-17.0,3.2,1.8,0.6,0.0,5.0,0
961,21,P,0.0,14,-8.0,-2.8,0.0,0.0,-13.200000000000005,-1.0,1.7999999999999998,0.6,2.0,4.0,0
962,29,P,-0.8,17,-5.799999999999999,-1.0,-0.2,-0.4,-12.0,3.4000000000000004,0.8000000000000003,0.4,0.0,7.0,0
963,27,V,-1.4,9,-3.799999999999999,-2.0000000000000004,-0.2,-0.2,-12.0,8.8,0.0,0.0,1.0,3.0,2
964,4,V,-0.7999999999999999,2,1.200000000000001,-0.8000000000000003,-0.2,-0.2,-1.6000000000000014,2.0,0.0,0.2,3.0,3.0,1
965,23,P,-1.8000000000000005,15,-2.2,-1.4000000000000004,0.2,0.0,-19.800000000000004,-0.6000000000000014,-1.0,0.0,0.0,7.0,0
966,24,P,-0.4000000000000001,27,0.5999999999999996,-0.6000000000000001,0.0,0.0,-6.399999999999999,-7.0,0.1999999999999999,0.2,3.0,3.0,0
967,14,V,-0.3999999999999999,28,4.199999999999999,-0.1999999999999993,0.0,0.0,11.4,-1.4000000000000004,-0.9999999999999998,-0.3999999999999999,5.0,1.0,1
968,29,N,-0.4000000000000001,8,-4.0,-1.5999999999999996,-0.4,-0.4,-5.200000000000003,1.3999999999999986,0.2000000000000001,0.3999999999999999,1.0,2.0,1
969,0,N,-0.6000000000000001,13,0.3999999999999986,-1.0,0.0,-0.2,-6.0,4.0,0.4000000000000001,0.0,1.0,2.0,0
970,21,V,1.4,4,4.199999999999999,1.7999999999999998,0.0,0.2,2.3999999999999986,-1.1999999999999993,0.3999999999999999,0.3999999999999999,4.0,1.0,1
971,25,P,1.0,12,2.0,3.0,0.2,0.2,6.600000000000001,1.4000000000000004,0.8,-0.2,6.0,0.0,1
972,17,P,1.4,26,5.0,0.7999999999999998,0.4,0.6,14.4,-2.2,-0.8,-0.2,6.0,1.0,1
973,2,P,0.7999999999999999,19,-12.2,-0.9999999999999996,0.2,0.2,-13.799999999999995,1.0,1.6,0.0,2.0,4.0,2
974,9,V,1.4,11,6.2,3.4,0.2,0.2,18.6,-4.199999999999999,0.0,0.2,1.0,1.0,1
975,12,V,0.6000000000000001,2,6.399999999999999,0.2000000000000001,0.0,0.0,2.799999999999997,-1.5999999999999996,-0.3999999999999999,0.4,0.0,4.0,1
976,13,V,1.6,29,6.0,4.0,0.0,0.2,18.4,-4.800000000000001,-1.0,-0.4,7.0,0.0,1
977,11,N,-1.2000000000000002,28,-7.4,-4.2,0.0,0.0,-2.200000000000003,-0.1999999999999993,0.0,-0.2,0.0,3.0,2
978,15,N,0.8,0,-4.199999999999999,-0.1999999999999993,0.0,0.2,0.2000000000000028,0.5999999999999996,1.4,0.0,1.0,4.0,0
979,26,V,0.3999999999999999,24,0.0,1.0,0.0,0.0,-3.6000000000000014,5.199999999999999,1.7999999999999998,0.0,1.0,5.0,1
980,27,N,-0.1999999999999999,25,-4.399999999999999,-0.7999999999999998,-0.2,-0.2,-3.4000000000000057,4.199999999999999,-1.4,0.0,4.0,1.0,1
981,4,N,-1.8,9,-7.200000000000001,-3.3999999999999995,0.0,-0.2,-15.0,7.0,1.7999999999999998,0.0,2.0,2.0,2
982,17,N,0.0,14,2.400000000000002,0.4000000000000003,0.4,0.8,1.1999999999999955,-1.200000000000001,0.1999999999999999,-0.2,2.0,4.0,0
983,19,V,0.6,23,9.4,1.4000000000000004,-0.2,-0.2,30.200000000000003,2.8000000000000007,-0.6000000000000001,0.0,7.0,0.0,1
984,8,P,-0.3999999999999999,21,2.6,-0.4000000000000003,0.2,0.0,3.6000000000000014,0.4000000000000003,-0.4000000000000003,-0.2,0.0,7.0,2
985,21,N,1.8,11,8.4,4.6,0.2,0.4,11.6,-3.8000000000000007,0.6000000000000001,0.2,5.0,0.0,1
986,9,P,0.0,15,4.4,1.2000000000000002,0.0,0.2,3.0,-3.6000000000000014,-0.7999999999999998,0.4,1.0,5.0,2
987,13,P,-0.2000000000000001,17,0.0,0.4000000000000003,-0.4,-0.8,9.0,-1.4000000000000004,-0.4000000000000001,0.0,5.0,1.0,0
988,29,P,-0.8,19,-10.8,-4.0,-0.4,-0.4,-23.60000000000001,2.0,1.6,0.4,0.0,7.0,2
989,0,P,0.3999999999999999,4,4.0,1.7999999999999998,0.0,-0.2,9.599999999999994,-4.400000000000002,-1.4,0.0,5.0,2.0,1
990,14,V,-0.1999999999999999,12,-2.799999999999999,-1.4,-0.2,-0.2,0.2000000000000028,-1.0,-0.4000000000000001,0.0,3.0,2.0,1
991,28,V,-0.2000000000000001,27,-4.6,-2.0,0.0,0.0,-13.799999999999995,-3.599999999999998,0.7999999999999998,0.2,2.0,4.0,0
992,2,N,-0.8,8,-4.800000000000001,-1.1999999999999995,-0.4,-0.4,-4.0,-2.799999999999999,-0.1999999999999997,-0.2,5.0,2.0,1
993,24,V,-1.2000000000000002,25,-8.4,-4.4,-0.2,-0.2,-14.0,-0.8000000000000007,-0.3999999999999999,0.4,1.0,3.0,0
994,23,N,-0.6,26,-2.799999999999999,-1.2000000000000002,0.2,0.2,-12.000000000000004,-5.0,-1.0,0.0,0.0,3.0,1
995,19,N,0.8,13,2.599999999999998,0.8000000000000007,0.4,0.4,7.799999999999997,-3.0,-1.0,0.0,1.0,5.0,0
996,27,P,0.7999999999999999,29,4.6,2.8,0.0,0.0,12.799999999999995,7.4,-0.2000000000000001,-0.3999999999999999,6.0,0.0,1
997,15,V,1.0,2,2.4000000000000004,1.8000000000000005,0.0,0.2,11.400000000000006,2.0,0.4000000000000003,0.0,3.0,2.0,1
998,12,V,0.1999999999999999,28,9.400000000000002,2.0,0.0,0.0,15.400000000000006,2.0,-0.6000000000000001,0.2,1.0,3.0,2
999,25,N,0.0,21,2.799999999999997,1.3999999999999997,0.0,-0.2,7.199999999999996,-2.2,-1.0,-0.6,1.0,3.0,0
1000,8,N,0.0,4,4.0,1.1999999999999995,0.2,0.0,0.7999999999999972,-3.200000000000001,-0.2000000000000001,0.2,2.0,4.0,0
1001,11,N,-0.8,23,1.2000000000000002,-1.0,-0.2,-0.2,6.0,6.999999999999998,-0.2000000000000001,0.2,6.0,1.0,1
1002,17,V,0.6000000000000001,24,7.599999999999998,2.4,0.2,0.6000000000000001,12.200000000000005,-0.200000000000001,0.8,-0.2,4.0,1.0,1
1003,0,N,-0.4000000000000001,14,-0.6000000000000014,0.0,0.0,0.0,1.5999999999999943,1.200000000000001,-0.1999999999999999,0.0,2.0,1.0,2
1004,26,P,-0.2000000000000001,9,-2.3999999999999986,-0.7999999999999998,0.4,0.0,-17.4,7.199999999999999,1.2000000000000002,-0.2,0.0,6.0,1
1005,14,N,0.1999999999999999,27,-1.4000000000000004,-0.8000000000000007,0.0,0.0,-4.600000000000001,-4.799999999999999,-0.5999999999999996,0.0,5.0,0.0,1
1006,24,V,0.0,8,-7.0,-3.2,0.2,0.2,-4.199999999999996,-2.6,-0.9999999999999998,0.0,6.0,1.0,1
1007,23,N,-0.1999999999999999,17,-8.4,-2.6,0.0,-0.2,-18.0,-2.4000000000000004,0.0,0.0,0.0,7.0,2
1008,21,N,-0.2000000000000001,12,1.4000000000000004,1.0,0.2,0.3999999999999999,-0.6000000000000014,-1.8000000000000007,0.3999999999999999,0.0,5.0,2.0,1
1009,29,N,0.6000000000000001,11,-2.8000000000000007,0.3999999999999999,0.0,0.0,-7.200000000000003,-8.999999999999998,-0.3999999999999999,0.1999999999999999,0.0,6.0,1
1010,28,N,-1.2,15,1.0,-1.5999999999999996,0.0,0.0,-12.200000000000005,-3.0,-0.3999999999999999,0.0,1.0,4.0,2
1011,9,V,0.1999999999999999,0,1.0,1.0,0.0,0.6,11.0,-1.3999999999999986,0.0,0.2,2.0,4.0,0
1012,13,P,-0.8,25,-1.799999999999999,-0.5999999999999996,-0.2,-0.2,5.0,1.0,-0.9999999999999998,-0.2,4.0,1.0,1
1013,4,N,-0.8,19,-6.400000000000002,-3.2,-0.6,-0.3999999999999999,-18.800000000000004,7.0,2.6,0.0,1.0,5.0,2
1014,2,V,-1.0,26,-0.200000000000001,-0.6000000000000001,-0.4,-0.4,5.600000000000001,-7.399999999999999,-0.3999999999999999,0.0,6.0,0.0,1
1015,11,N,-0.4,13,-6.600000000000001,-3.4,0.0,0.0,-14.0,7.0,0.9999999999999998,0.4,0.0,7.0,2
1016,17,N,0.6,28,3.0,2.8000000000000003,-0.2,0.0,10.0,0.200000000000001,0.3999999999999999,0.2,3.0,1.0,1
1017,25,V,-0.6000000000000001,9,0.0,-0.6000000000000005,0.0,-0.6,-9.0,-1.1999999999999993,0.6000000000000001,-0.2,3.0,1.0,0
1018,8,P,-0.3999999999999999,14,2.8000000000000007,0.7999999999999998,0.0,0.0,-1.3999999999999986,0.4000000000000003,1.1999999999999995,0.0,1.0,6.0,1
1019,23,N,0.6,2,-4.6000000000000005,-0.7999999999999998,0.0,0.0,-10.4,3.200000000000001,0.2000000000000001,0.2,0.0,7.0,1
1021,12,V,1.4,29,2.6,1.0,0.2,0.2,10.0,3.2,-0.3999999999999999,-0.4,5.0,0.0,1
1022,26,P,-0.4000000000000001,21,-5.800000000000001,-3.0,0.0,0.0,-15.0,4.799999999999999,0.0,-0.2,0.0,6.0,1
1023,27,P,0.0,4,2.8000000000000007,1.5999999999999996,0.0,-0.2,13.4,1.3999999999999986,-0.2000000000000001,0.2,1.0,2.0,1
1024,0,V,-1.0,24,3.0,0.6000000000000001,-0.2,-0.2,2.200000000000003,1.9999999999999984,0.3999999999999999,0.0,4.0,2.0,0
1025,13,V,-0.5999999999999999,23,9.2,2.4,0.0,0.0,15.0,-0.5999999999999996,-1.0,-0.2,7.0,0.0,1
1026,4,P,-0.2000000000000001,15,0.8000000000000007,-0.7999999999999998,-0.2,0.0,-9.6,6.6,0.6000000000000001,0.0,0.0,6.0,0
1027,28,V,-0.3999999999999999,24,3.999999999999999,1.0,0.0,0.0,-2.200000000000003,2.6,0.3999999999999999,-0.2,1.0,5.0,1
1028,21,V,0.6000000000000001,0,5.000000000000002,1.6000000000000003,0.4,0.4,4.0,-1.799999999999999,0.2000000000000001,0.0,1.0,3.0,0
1029,2,N,0.0,27,-1.4000000000000004,-0.2000000000000001,0.0,0.0,-7.200000000000003,-7.0,-0.3999999999999999,-0.2,1.0,2.0,0
1031,29,P,-0.3999999999999999,25,-6.4,-1.7999999999999998,0.0,0.0,-12.199999999999996,-2.0,0.0,0.2,0.0,7.0,1
1032,9,N,-1.2000000000000002,12,1.4000000000000004,-1.0,0.0,0.4,4.200000000000003,-0.7999999999999989,0.6000000000000001,0.6,3.0,1.0,1
1033,19,P,0.8,17,2.4000000000000004,1.7999999999999998,0.6,0.6,6.399999999999999,-1.4000000000000004,-1.6,-0.2,3.0,1.0,1
1034,11,N,-0.6,8,-2.4000000000000004,-1.6,0.0,0.0,-6.799999999999997,4.799999999999999,0.1999999999999997,0.4,6.0,0.0,1
1035,17,V,0.7999999999999999,8,0.0,1.7999999999999998,0.0,0.0,4.200000000000003,-2.2,1.0,0.2,6.0,0.0,1
1036,26,V,-0.3999999999999999,4,-4.0,-2.2,0.4,0.4,-6.399999999999999,0.4000000000000021,-0.6000000000000001,0.2,1.0,4.0,0
1037,24,P,-0.2000000000000001,14,-4.8,-2.2,0.2,0.2,-2.0,1.3999999999999986,0.6000000000000001,0.0,1.0,6.0,2
1038,23,N,-0.8,25,-4.200000000000001,-2.0,-0.6,-0.6,-1.7999999999999972,-0.1999999999999993,0.0,-0.2,0.0,7.0,1
1039,0,N,0.7999999999999999,11,0.0,0.8000000000000003,0.0,0.0,12.599999999999994,-1.8000000000000007,0.2000000000000001,0.2,3.0,1.0,1
1041,27,N,-0.7999999999999999,13,-7.200000000000001,-3.2,0.0,0.0,-0.4000000000000057,5.0,1.4,0.2,1.0,5.0,2
1042,9,V,0.4,2,0.4000000000000003,0.3999999999999999,0.0,0.2,1.6000000000000014,-2.200000000000001,-0.6000000000000001,0.4,2.0,0.0,1
1043,12,P,0.8,19,-2.6000000000000014,-0.2000000000000001,0.0,0.0,-7.199999999999996,0.5999999999999996,-0.2000000000000001,0.0,1.0,4.0,0
1044,15,V,1.2000000000000002,29,1.5999999999999996,2.0,0.4,0.2,12.800000000000004,-1.1999999999999993,0.3999999999999999,-0.2,7.0,0.0,1
1045,25,V,1.6,26,5.4,2.0,0.6,0.3999999999999999,10.0,-0.8000000000000007,0.3999999999999999,0.2,5.0,1.0,1
1046,11,V,-0.4,27,0.4000000000000003,0.1999999999999997,0.0,0.0,-9.200000000000005,-0.8000000000000007,0.0,0.0,0.0,6.0,0
1047,4,P,-0.3999999999999999,17,0.7999999999999989,-1.8000000000000005,0.0,0.0,-3.5999999999999943,4.000000000000002,0.0,0.0,0.0,5.0,2
1048,19,V,0.1999999999999999,28,-3.8000000000000007,-0.7999999999999998,0.2,0.2,10.799999999999995,-4.600000000000001,-1.4,0.0,6.0,0.0,1
1049,13,N,0.1999999999999999,9,6.4,2.2,0.0,-0.2,3.6000000000000014,0.4000000000000003,0.8,-0.2,4.0,0.0,1
1050,29,P,0.1999999999999999,24,2.0,0.6000000000000001,0.0,0.0,-8.0,2.200000000000001,0.4000000000000001,0.2,0.0,6.0,2
1051,21,V,-0.4000000000000001,15,2.799999999999999,0.7999999999999998,0.0,0.0,-1.6000000000000014,3.799999999999999,1.2000000000000002,0.0,2.0,3.0,0
1052,2,P,-0.4,0,-3.6,-1.0,0.0,0.0,-8.600000000000001,1.400000000000002,0.0,0.0,1.0,4.0,2
1053,8,N,-1.6,12,1.6000000000000014,-1.2000000000000002,-0.2,-0.2,1.7999999999999972,1.0000000000000018,-1.4,-0.4,2.0,5.0,0
1054,14,V,0.6000000000000001,23,-1.799999999999999,-0.2000000000000001,0.2,0.2,2.8000000000000043,0.0,0.0,0.0,7.0,0.0,1
1055,26,V,0.2,29,-3.0,0.8000000000000003,0.0,0.0,-2.4000000000000057,-3.200000000000001,-0.3999999999999999,0.0,3.0,0.0,0
1056,23,P,0.4,27,0.5999999999999996,0.6000000000000001,0.0,0.0,-10.0,-4.400000000000002,-0.4000000000000001,0.0,0.0,7.0,1
1057,15,V,-1.6,25,-4.199999999999999,-2.8000000000000003,-0.4,-0.4,6.800000000000004,-2.6,0.2000000000000001,0.0,2.0,3.0,0
1058,28,V,0.6,4,0.0,1.2000000000000002,0.0,0.0,-7.799999999999997,1.0,0.7999999999999998,0.2,5.0,1.0,1
1059,0,P,-0.3999999999999999,19,-0.8000000000000007,-1.4,0.0,0.0,-2.799999999999997,2.6,0.6000000000000001,0.2,4.0,2.0,0
1060,14,P,0.6000000000000001,13,-9.8,-2.8,0.2,0.2,-7.799999999999997,-0.4000000000000003,-0.1999999999999999,0.0,4.0,1.0,0
1061,9,V,0.4,8,3.8000000000000007,1.7999999999999998,0.0,0.0,3.200000000000003,-2.2,-0.4000000000000001,0.2,5.0,2.0,1
1062,24,P,-0.4000000000000001,21,-5.0,-1.4000000000000004,-0.4,-0.2,-1.7999999999999972,-1.6000000000000014,-1.8,-0.2,1.0,4.0,0
1063,17,N,0.6,2,4.199999999999999,2.2,0.0,0.0,3.0,-2.3999999999999986,-0.1999999999999997,-0.2,6.0,0.0,1
1064,12,V,1.2000000000000002,11,-2.0,1.2000000000000002,0.2,0.4,12.0,-0.5999999999999996,1.0,0.2,1.0,3.0,1
1065,8,N,-0.2,26,-2.8000000000000007,-2.0,0.0,-0.2,1.6000000000000014,2.6000000000000014,-0.6000000000000001,0.0,2.0,2.0,0
1066,4,P,-1.2000000000000002,14,-0.7999999999999989,-1.8000000000000005,-0.2,-0.2,-5.399999999999999,4.800000000000001,0.8000000000000003,0.0,1.0,6.0,2
1067,13,V,0.2000000000000001,12,5.199999999999999,1.3999999999999997,0.0,-0.2,3.800000000000004,0.1999999999999993,-0.7999999999999998,-0.4,6.0,0.0,1
1068,19,P,0.8,9,-3.2,-0.3999999999999994,0.2,0.2,0.3999999999999986,-0.5999999999999996,1.0000000000000002,-0.2,5.0,1.0,1
1069,27,N,-0.2,17,-6.6,-1.8000000000000005,0.2,0.2,1.2000000000000028,6.799999999999999,1.2000000000000002,0.0,2.0,4.0,0
1070,21,V,0.7999999999999999,23,0.4000000000000003,0.0,0.4,0.4,1.6000000000000014,1.4000000000000004,1.2000000000000002,0.0,7.0,0.0,1
1071,25,V,1.4,0,2.200000000000001,2.2,0.8,0.8,-2.5999999999999943,-1.5999999999999996,0.2000000000000001,0.0,0.0,6.0,0
1072,11,P,-1.2,15,-1.200000000000001,-0.7999999999999998,-0.4,-0.4,-16.800000000000004,2.2,0.2000000000000001,0.0,1.0,5.0,0
1073,29,P,-1.6,28,-3.3999999999999986,-3.4,0.0,0.2,2.200000000000003,0.0,-0.8000000000000003,0.0,0.0,7.0,1
1074,2,V,-0.6000000000000001,24,-1.5999999999999996,-0.7999999999999998,0.0,-0.2,-2.0,3.0,1.2000000000000002,0.2,6.0,1.0,1
1075,26,P,-1.2,13,-4.4,-1.7999999999999998,-0.2,0.0,-7.0,0.2000000000000028,-0.7999999999999998,0.0,0.0,6.0,2
1076,17,V,0.1999999999999999,11,6.800000000000001,1.7999999999999998,0.0,0.0,8.399999999999999,-1.5999999999999996,-0.6000000000000001,-0.2,5.0,1.0,1
1077,15,N,1.6,27,1.4000000000000004,1.5999999999999996,0.2,0.2,8.199999999999996,-8.6,-1.0,0.2,3.0,1.0,1
1078,9,V,1.0,29,3.0,2.4000000000000004,0.0,-0.2,9.4,-4.799999999999999,-2.2,-0.2,6.0,1.0,1
1079,14,N,1.2000000000000002,2,4.0,2.4,0.2,0.2,5.0,-1.5999999999999996,0.1999999999999997,0.0,7.0,0.0,1
1080,28,V,2.0,8,8.2,3.2,0.2,0.2,-3.0,0.8000000000000007,0.7999999999999998,0.0,5.0,2.0,1
1081,4,V,-2.2,25,-6.199999999999999,-4.6000000000000005,-0.8,-0.8,-5.600000000000001,1.4000000000000004,0.2000000000000001,0.0,0.0,1.0,0
1082,24,P,0.2,23,-1.799999999999999,-0.5999999999999996,0.0,0.2,7.399999999999999,-0.1999999999999993,-2.2,-0.2,7.0,0.0,1
1083,19,N,0.1999999999999999,21,1.1999999999999993,0.4000000000000003,0.0,0.0,4.0,-5.600000000000001,-2.2,-0.2,4.0,1.0,0
1084,0,P,-0.2,12,5.6,0.3999999999999999,-0.2,-0.4,1.6000000000000014,0.5999999999999996,-1.4,-0.2,5.0,1.0,1
1085,28,P,1.6,23,3.799999999999999,2.0,0.2,0.2,0.0,-1.3999999999999986,-2.8,0.0,6.0,0.0,1
1086,27,V,-0.4,26,0.4000000000000003,-0.6000000000000001,0.2,0.0,9.0,2.599999999999998,0.1999999999999997,0.0,4.0,2.0,0
1087,29,P,-0.6000000000000001,0,-6.199999999999999,-0.7999999999999998,0.0,0.0,-9.599999999999994,3.9999999999999982,1.8,0.2,0.0,7.0,2
1089,13,V,0.0,21,4.199999999999999,0.5999999999999996,0.0,0.0,0.2000000000000028,0.1999999999999993,-0.8000000000000003,-0.2,2.0,0.0,1
1090,8,V,-1.6,19,-3.2,-1.8000000000000005,-0.2,-0.2,-3.199999999999996,0.5999999999999996,0.4000000000000001,0.2,2.0,5.0,2
1091,11,V,-0.1999999999999999,4,0.0,0.1999999999999997,0.0,0.0,-4.0,-1.799999999999999,-0.7999999999999998,0.0,4.0,2.0,1
1092,15,P,0.8,17,-6.800000000000001,-0.6000000000000005,0.2,0.2,2.6000000000000014,0.200000000000001,0.5999999999999999,0.0,2.0,4.0,0
1093,23,V,-0.5999999999999999,9,-8.000000000000002,-2.8,0.0,0.0,-16.200000000000003,5.000000000000002,3.2,0.2,0.0,7.0,1
1094,2,N,-1.7999999999999998,28,-4.200000000000001,-2.6,-0.2,-0.2,4.0,-6.199999999999999,0.6000000000000001,0.3999999999999999,1.0,2.0,0
1095,25,P,0.1999999999999999,14,-1.400000000000002,0.4000000000000003,0.0,0.0,0.0,1.799999999999999,0.6000000000000001,0.0,1.0,4.0,0
