,home,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,prediction,rank
594,9.0,1.0,1.2000000000000002,5.0,-2.2,0.7999999999999998,0.4,0.4,20.0,-3.6000000000000014,-0.5999999999999996,0.0,1.0,4.0
595,10.0,1.0,1.2000000000000002,15.0,-1.1999999999999993,1.5999999999999996,0.3999999999999999,0.3999999999999999,-2.0,-1.599999999999998,0.1999999999999997,-0.2,1.0,2.0
596,0.0,0.0,3.0,7.0,11.4,4.199999999999999,0.2,0.1999999999999999,14.4,-6.600000000000001,-1.4,0.0,1.0,5.0
597,11.0,0.0,-1.0000000000000002,24.0,2.599999999999998,-1.4000000000000004,-0.6,-0.6,-6.0,-1.8000000000000007,0.5999999999999996,0.0,1.0,5.0
598,16.0,2.0,0.3999999999999999,12.0,1.0,-0.3999999999999994,0.2,0.2,-15.799999999999995,3.4000000000000004,2.0,0.4,2.0,-5.0
599,10.0,0.0,0.9999999999999998,24.0,0.5999999999999996,-0.2000000000000001,0.1999999999999999,0.1999999999999999,-3.3999999999999986,-0.8000000000000007,0.0,-0.2,1.0,6.0
600,14.0,2.0,0.0,1.0,6.6,0.7999999999999998,0.4,0.4,1.5999999999999943,-3.8000000000000007,1.1999999999999995,0.0,0.0,4.0
601,5.0,2.0,-2.4000000000000004,0.0,-8.000000000000002,-4.4,-0.4,-0.6,-23.8,3.0000000000000018,0.3999999999999999,0.0,2.0,0.0
602,18.0,2.0,-0.8,16.0,-5.200000000000001,-1.6000000000000003,-0.2,-0.2,2.0,1.3999999999999986,0.0,0.2,1.0,0.0
603,24.0,1.0,-1.0,9.0,-0.4000000000000003,-0.7999999999999998,-0.4,-0.4,-5.400000000000006,0.4000000000000003,0.6000000000000001,0.2,2.0,-7.0
604,15.0,2.0,-0.5999999999999999,17.0,2.6,-1.2000000000000002,0.2,0.2,-2.6000000000000014,2.6000000000000014,0.4000000000000001,-0.2,0.0,-5.0
605,7.0,1.0,0.1999999999999999,2.0,-5.800000000000001,0.0,0.2,0.1999999999999999,-10.200000000000005,5.399999999999999,2.0,0.2,1.0,0.0
606,8.0,1.0,0.2000000000000001,11.0,-3.3999999999999986,1.0,0.2,0.2,-5.800000000000004,1.8000000000000007,0.7999999999999998,0.2,0.0,4.0
607,13.0,2.0,-1.0,10.0,-3.799999999999999,-1.0,-0.4,-0.4,-3.3999999999999986,3.2,0.3999999999999999,0.0,2.0,-7.0
608,21.0,0.0,-0.1999999999999999,19.0,-4.399999999999999,-0.7999999999999998,0.2,0.2,-3.6000000000000014,-0.3999999999999986,1.8000000000000005,0.4,2.0,-5.0
609,12.0,2.0,0.3999999999999999,25.0,1.4000000000000004,0.7999999999999998,-0.2,-0.2,16.4,-3.2,-0.1999999999999999,-0.2,1.0,7.0
610,25.0,1.0,0.6000000000000001,15.0,-0.5999999999999996,1.6,0.0,0.0,-5.600000000000001,-2.8000000000000007,0.0,0.2,1.0,-3.0
611,0.0,1.0,0.8,14.0,1.1999999999999993,1.4000000000000004,0.0,0.1999999999999999,2.3999999999999986,1.5999999999999996,-1.6,-0.4,0.0,2.0
612,1.0,2.0,0.8,7.0,5.600000000000001,0.2000000000000001,-0.2,-0.4,6.600000000000001,-0.3999999999999986,-0.2000000000000001,0.0,1.0,0.0
613,16.0,2.0,1.4,5.0,3.9999999999999982,1.1999999999999995,0.6,0.6,8.800000000000004,0.6000000000000014,1.0,0.2,1.0,1.0
614,9.0,1.0,0.8,21.0,1.6000000000000014,-0.2000000000000001,0.3999999999999999,0.3999999999999999,13.0,4.199999999999999,0.1999999999999997,-0.2,1.0,7.0
615,19.0,0.0,-0.1999999999999999,24.0,4.199999999999999,1.2000000000000002,-0.4,-0.4,-1.3999999999999986,-3.200000000000001,-0.5999999999999999,-0.2,0.0,6.0
616,2.0,2.0,-0.6000000000000001,12.0,-0.4000000000000003,0.0,0.2,0.4,-5.800000000000004,3.8000000000000007,0.4000000000000003,0.0,2.0,-5.0
617,17.0,2.0,0.2000000000000001,13.0,2.0,0.8000000000000007,0.2,0.2,8.399999999999999,-2.0,-0.7999999999999998,0.2,0.0,2.0
618,10.0,1.0,0.5999999999999999,8.0,-1.5999999999999996,-1.2000000000000002,0.2,0.2,2.8000000000000043,-2.0,-0.5999999999999996,-0.2,0.0,-4.0
619,11.0,1.0,1.2000000000000002,18.0,10.000000000000002,2.2,0.0,0.0,5.399999999999999,-3.2,-1.2000000000000002,-0.6,1.0,-1.0
620,21.0,2.0,-1.0,12.0,-7.0,-1.2000000000000002,0.2,0.2,-18.4,-1.0,-0.6000000000000001,0.4,0.0,-7.0
621,15.0,2.0,-0.6000000000000001,9.0,-0.1999999999999993,-0.7999999999999998,-0.2,-0.2,-14.0,4.199999999999999,0.3999999999999999,0.0,2.0,-4.0
622,1.0,0.0,1.2000000000000002,19.0,-3.6,-0.1999999999999993,0.0,0.0,-1.0,6.399999999999999,1.7999999999999998,0.6,2.0,-3.0
623,5.0,0.0,0.0,11.0,-8.399999999999999,-0.3999999999999999,0.4,0.4,-14.800000000000004,0.8000000000000007,0.3999999999999999,0.2,0.0,-1.0
624,14.0,1.0,-0.1999999999999999,25.0,5.0,0.2000000000000001,-0.2,-0.2,14.200000000000005,1.200000000000001,0.3999999999999999,0.2,1.0,7.0
625,7.0,2.0,-0.4000000000000001,10.0,-5.199999999999999,0.0,0.2,0.3999999999999999,-3.0,4.6,1.0,0.2,2.0,-2.0
626,10.0,1.0,0.4000000000000001,1.0,-0.5999999999999996,0.6000000000000005,0.2,0.2,-2.799999999999997,-6.199999999999999,-0.3999999999999999,-0.4,1.0,3.0
627,12.0,1.0,1.8000000000000005,18.0,5.4,2.8,0.2,0.2,12.0,-3.799999999999999,-0.4000000000000003,-0.6,0.0,4.0
628,25.0,2.0,-0.9999999999999998,0.0,-8.2,-2.6000000000000005,0.0,0.0,-15.0,-2.2,0.9999999999999998,0.2,2.0,-7.0
629,2.0,2.0,-1.0,14.0,-2.9999999999999982,-1.0,0.0,0.2,-3.4000000000000057,0.1999999999999993,0.0,-0.4,2.0,-4.0
630,13.0,2.0,0.1999999999999999,15.0,-3.6,0.5999999999999996,-0.4,-0.4,-5.200000000000003,-5.799999999999999,-0.7999999999999998,0.0,1.0,-5.0
631,11.0,2.0,-0.4000000000000001,7.0,6.999999999999998,-1.7999999999999998,-0.6,-0.8,6.800000000000004,-1.1999999999999993,-1.4,-0.2,1.0,4.0
632,19.0,0.0,-1.0,5.0,4.399999999999999,0.3999999999999999,-0.6,-0.6,8.399999999999999,-1.4000000000000004,-0.7999999999999998,-0.4,1.0,-5.0
633,16.0,1.0,0.1999999999999999,24.0,4.4,0.4000000000000003,0.0,0.0,-5.600000000000001,3.0000000000000018,1.6,0.2,2.0,4.0
634,9.0,1.0,0.0,8.0,0.1999999999999993,-1.0,0.2,0.2,8.599999999999994,2.8000000000000007,0.0,-0.2,1.0,3.0
635,17.0,1.0,1.0,21.0,5.6,2.4000000000000004,0.0,0.0,18.0,0.8000000000000007,0.8,0.0,0.0,7.0
636,24.0,1.0,-0.3999999999999999,2.0,-0.5999999999999996,-1.0000000000000004,0.2,-0.2,-6.399999999999999,2.400000000000002,-0.6000000000000001,0.2,1.0,-4.0
637,18.0,0.0,-0.6,13.0,-3.8000000000000007,-1.6,0.0,0.0,1.3999999999999986,0.6000000000000014,0.6000000000000001,0.6,0.0,2.0
638,8.0,1.0,0.0,16.0,-1.8000000000000007,0.3999999999999994,-0.3999999999999999,-0.3999999999999999,2.3999999999999986,-5.400000000000002,-1.4000000000000004,0.2,1.0,3.0
639,0.0,1.0,2.2,17.0,3.8000000000000007,2.6000000000000005,0.2,0.2,2.199999999999996,3.0,-0.9999999999999998,-0.2,1.0,6.0
640,5.0,0.0,0.7999999999999999,21.0,3.3999999999999995,1.6,0.3999999999999999,0.3999999999999999,8.800000000000004,2.6,0.2000000000000001,0.2,1.0,6.0
641,25.0,2.0,1.0000000000000002,11.0,-6.0,2.2,0.4,0.4,-14.799999999999995,-2.0,1.0,0.0,2.0,-6.0
642,1.0,2.0,-0.8,9.0,-3.2,-1.3999999999999997,-0.4,-0.4,-6.200000000000003,2.799999999999999,1.0,0.4,2.0,-7.0
643,7.0,2.0,1.2,13.0,-1.0,0.5999999999999996,0.6,0.6,-0.2000000000000028,-1.8000000000000007,0.8000000000000003,0.4,1.0,1.0
644,18.0,1.0,0.1999999999999999,19.0,-5.6,-0.7999999999999998,0.0,0.2,1.0,2.599999999999998,0.6000000000000001,0.2,1.0,2.0
645,24.0,2.0,-1.2000000000000002,12.0,-4.799999999999999,-1.8000000000000005,0.0,0.0,-14.6,2.9999999999999982,-0.6000000000000001,0.2,2.0,-7.0
646,15.0,2.0,-0.1999999999999999,2.0,1.0,-0.9999999999999996,0.4,0.0,-5.799999999999997,4.599999999999998,-2.0000000000000004,-0.2,1.0,-6.0
647,14.0,1.0,0.8,16.0,5.0,3.3999999999999995,-0.3999999999999999,-0.3999999999999999,11.200000000000005,-5.6,-0.4000000000000003,0.2,1.0,1.0
648,0.0,1.0,1.7999999999999998,10.0,2.6,2.3999999999999995,-0.2,-0.2,10.4,5.199999999999999,-0.1999999999999997,0.0,0.0,0.0
649,8.0,0.0,-0.1999999999999999,17.0,-2.799999999999999,-2.0,0.0,0.0,-5.800000000000004,3.4000000000000004,-0.4000000000000003,0.2,1.0,-2.0
650,9.0,1.0,0.1999999999999999,25.0,7.600000000000001,0.9999999999999996,-0.2,-0.2,15.6,3.4000000000000004,0.3999999999999999,0.2,1.0,6.0
651,2.0,1.0,0.1999999999999999,18.0,1.8000000000000007,1.0,0.0,0.0,5.600000000000001,1.799999999999999,2.0000000000000004,0.0,0.0,-4.0
652,10.0,1.0,0.3999999999999999,5.0,-0.1999999999999993,-0.3999999999999994,-0.3999999999999999,-0.3999999999999999,-2.6000000000000014,-0.5999999999999996,-0.1999999999999997,-0.6,1.0,3.0
653,21.0,0.0,-1.2000000000000002,7.0,-3.4000000000000004,-1.2000000000000002,-0.3999999999999999,-0.6000000000000001,-14.4,0.5999999999999996,0.1999999999999997,0.0,1.0,-7.0
654,17.0,0.0,0.8,24.0,5.6,1.4000000000000004,0.2,0.2,12.799999999999995,-1.200000000000001,1.4,-0.2,1.0,5.0
655,11.0,1.0,-0.8,14.0,-3.0,-3.6,0.0,0.0,5.199999999999996,2.0,-1.0,-0.2,0.0,-2.0
656,19.0,2.0,-3.2,0.0,-2.0,-2.6000000000000005,0.0,0.0,-7.600000000000001,-1.5999999999999996,-0.2000000000000001,0.0,2.0,-2.0
657,16.0,2.0,0.8,1.0,-2.4000000000000004,2.0,0.4,0.4,-10.4,1.8000000000000007,1.1999999999999995,-0.2,0.0,-1.0
658,12.0,1.0,1.0,15.0,3.4000000000000004,2.2,-0.2,-0.2,14.0,-9.6,-0.3999999999999999,0.0,1.0,6.0
659,13.0,2.0,-0.8,8.0,-2.6000000000000014,-0.2000000000000001,-0.2,-0.2,-7.399999999999999,2.0,-0.6000000000000001,-0.4,0.0,-4.0
660,18.0,2.0,-1.2000000000000002,10.0,1.5999999999999996,-0.3999999999999999,-0.4,-0.2,0.3999999999999986,-0.7999999999999989,-0.9999999999999998,0.0,2.0,-1.0
661,7.0,2.0,-0.3999999999999999,9.0,-9.2,-2.4000000000000004,0.6,0.7999999999999999,-8.199999999999996,1.0,-0.2000000000000001,0.0,2.0,-2.0
662,25.0,2.0,-0.1999999999999999,16.0,-4.4,-3.0,0.2,0.2,-1.3999999999999986,-8.4,-1.7999999999999998,0.0,0.0,-6.0
663,1.0,0.0,-1.2000000000000002,2.0,4.6,-1.1999999999999995,0.0,-0.2,5.600000000000001,0.8000000000000007,-1.7999999999999998,0.2,0.0,0.0
664,15.0,0.0,-1.0,11.0,-4.0,-1.7999999999999998,0.2,0.2,-11.599999999999994,6.799999999999999,1.1999999999999995,0.0,2.0,-7.0
665,24.0,1.0,-0.1999999999999999,13.0,-1.4000000000000004,-0.6000000000000001,0.0,0.0,3.200000000000003,-2.0,-0.5999999999999999,0.0,0.0,1.0
666,5.0,2.0,-0.3999999999999999,17.0,-2.6,-1.0,0.3999999999999999,0.3999999999999999,-11.199999999999996,-2.2,-0.3999999999999999,0.8,1.0,1.0
667,8.0,1.0,0.8,21.0,8.399999999999999,2.0,0.0,0.0,21.0,1.1999999999999993,-0.2000000000000001,0.3999999999999999,1.0,7.0
668,14.0,2.0,1.6,19.0,3.9999999999999982,3.3999999999999995,0.0,0.0,3.6000000000000014,-0.1999999999999993,0.8,0.0,1.0,5.0
669,0.0,1.0,1.7999999999999998,12.0,3.3999999999999986,1.7999999999999998,-0.2,-0.2,-3.0,3.0,1.0000000000000002,0.0,1.0,0.0
670,9.0,1.0,1.4,18.0,7.800000000000001,3.3999999999999995,0.2,0.0,11.199999999999996,-1.1999999999999993,0.4000000000000001,0.2,1.0,5.0
671,17.0,1.0,1.8,25.0,4.4,3.4,0.0,0.0,15.200000000000005,6.4,1.2000000000000002,-0.2,1.0,6.0
672,10.0,2.0,0.2000000000000001,11.0,-8.000000000000002,-2.2,0.0,0.0,-15.0,2.200000000000001,1.4,0.0,2.0,-1.0
673,21.0,1.0,-1.0,24.0,-0.8000000000000007,-0.8000000000000003,0.0,0.0,-8.200000000000003,1.5999999999999996,1.4,-0.2,2.0,-3.0
674,16.0,1.0,0.3999999999999999,15.0,4.4,1.7999999999999998,0.1999999999999999,0.1999999999999999,-0.3999999999999986,-0.6000000000000014,0.2000000000000001,-0.2,1.0,5.0
675,8.0,2.0,1.8,1.0,2.8000000000000007,3.2,0.2,0.2,3.3999999999999986,-0.4000000000000021,1.0,0.6,1.0,3.0
676,12.0,1.0,-0.1999999999999999,14.0,-4.0,-0.7999999999999998,0.2,0.2,11.200000000000005,1.1999999999999993,-1.2,-0.2,2.0,0.0
677,13.0,2.0,0.8,5.0,-2.0,-0.5999999999999996,-0.2,-0.2,-5.0,1.5999999999999996,0.0,-0.3999999999999999,0.0,-2.0
678,2.0,2.0,-1.7999999999999998,0.0,-6.400000000000002,-3.0,0.2,0.4,-9.800000000000004,-0.1999999999999993,1.4,0.2,0.0,3.0
679,19.0,0.0,-0.6000000000000001,7.0,0.5999999999999996,-0.8000000000000003,-0.8,-1.0,-3.0,-2.8000000000000007,0.0,-0.2,1.0,5.0
680,25.0,1.0,-0.4000000000000001,10.0,-1.1999999999999993,-0.7999999999999998,0.3999999999999999,0.3999999999999999,-6.799999999999997,-3.400000000000002,-0.5999999999999999,0.2,2.0,-7.0
681,11.0,1.0,-0.6000000000000001,9.0,0.1999999999999993,-0.2000000000000001,0.0,0.0,3.800000000000004,0.5999999999999996,-1.4,-0.2,0.0,-5.0
682,1.0,2.0,-1.7999999999999998,17.0,2.799999999999999,-2.4,-0.3999999999999999,-0.3999999999999999,-6.400000000000006,-0.1999999999999993,0.1999999999999997,0.2,0.0,3.0
683,5.0,0.0,-0.3999999999999999,2.0,2.0,1.4000000000000004,0.2,0.2,8.200000000000003,1.0,0.0,0.0,1.0,0.0
684,14.0,1.0,-0.4000000000000001,13.0,3.8000000000000007,1.3999999999999997,-0.2,-0.2,1.7999999999999972,-2.200000000000001,0.2000000000000001,0.0,0.0,5.0
685,0.0,1.0,1.0,16.0,4.200000000000001,1.8000000000000007,-0.2,-0.2,18.2,-1.0,-0.1999999999999997,0.0,1.0,-2.0
686,18.0,1.0,0.1999999999999999,21.0,4.6,1.0,0.2,0.3999999999999999,9.800000000000004,-1.200000000000001,-2.0,0.0,0.0,7.0
687,7.0,2.0,-0.1999999999999999,12.0,-7.000000000000002,-4.8,0.6,1.0,-11.6,4.0,1.0,0.2,0.0,-4.0
688,15.0,2.0,-0.3999999999999999,19.0,-2.8000000000000007,-0.8000000000000003,0.2,0.2,-2.8000000000000043,3.4000000000000004,0.0,0.2,2.0,-2.0
689,24.0,0.0,-1.1999999999999995,8.0,-8.2,-2.6,-0.2,-0.3999999999999999,-14.199999999999996,-3.6,-1.6,-0.3999999999999999,0.0,-7.0
690,9.0,0.0,0.7999999999999998,0.0,1.3999999999999986,-0.4000000000000003,0.2,0.2,-4.0,-1.8000000000000007,0.4000000000000001,0.2,0.0,3.0
691,10.0,2.0,-1.6,17.0,-0.4000000000000003,-1.5999999999999996,-0.3999999999999999,-0.3999999999999999,-7.199999999999996,-2.3999999999999986,0.3999999999999999,0.2,0.0,5.0
692,21.0,2.0,0.1999999999999999,14.0,-6.6,-1.7999999999999998,0.2,0.2,-9.0,2.8000000000000007,0.2000000000000001,-0.2,2.0,-7.0
693,7.0,1.0,0.7999999999999999,15.0,-1.0,0.1999999999999997,0.6,1.0,1.7999999999999972,2.0,0.2000000000000001,-0.2,1.0,1.0
694,5.0,0.0,-0.6000000000000001,24.0,2.6,0.6000000000000005,0.2,0.2,5.600000000000001,2.8000000000000007,2.0,0.4,0.0,3.0
695,19.0,2.0,0.4000000000000001,16.0,-3.4000000000000004,-1.4,-0.4,-0.4,7.200000000000003,-5.999999999999998,-0.5999999999999999,0.0,0.0,-1.0
696,2.0,0.0,0.0,25.0,-0.8000000000000007,1.0,-0.3999999999999999,-0.6000000000000001,-2.199999999999996,2.200000000000001,0.6000000000000001,0.0,1.0,6.0
697,13.0,0.0,0.6000000000000001,1.0,-2.8000000000000007,0.2000000000000001,0.2,0.2,-4.200000000000003,-2.2,0.3999999999999999,0.0,1.0,-5.0
698,12.0,0.0,-1.2,11.0,-0.1999999999999993,0.7999999999999989,-0.6,-0.6,2.0,-2.8000000000000007,-0.8,0.0,1.0,4.0
699,8.0,1.0,1.1999999999999995,18.0,6.0,3.0,0.0,0.1999999999999999,9.6,-0.4000000000000021,1.6,0.6,1.0,0.0
700,0.0,1.0,1.0,21.0,3.6,2.4,0.2,0.2,17.4,1.1999999999999993,-0.8,0.0,1.0,7.0
701,14.0,1.0,-0.6000000000000001,24.0,5.0,0.8000000000000003,-0.2,-0.2,3.3999999999999986,1.200000000000001,1.2000000000000002,0.2,1.0,7.0
702,11.0,1.0,1.2000000000000002,13.0,3.6000000000000014,3.0,0.4,0.4,8.799999999999997,-0.4000000000000003,-0.1999999999999997,0.0,1.0,6.0
703,17.0,0.0,-0.2000000000000001,9.0,-3.0,-0.7999999999999998,-0.1999999999999999,-0.1999999999999999,4.0,1.4000000000000004,0.6000000000000001,0.0,0.0,-6.0
704,19.0,0.0,0.8,10.0,-3.6,-0.3999999999999999,-0.2,-0.2,-4.600000000000001,-1.5999999999999996,-1.6,-0.2,1.0,-7.0
705,25.0,2.0,0.0,5.0,1.1999999999999993,0.6000000000000001,0.0,0.1999999999999999,-7.0,-5.199999999999999,-1.4,0.0,1.0,-5.0
706,1.0,0.0,-0.1999999999999999,12.0,-5.199999999999999,-4.0,0.2,0.2,-9.800000000000004,6.399999999999999,1.4,0.2,0.0,-3.0
707,16.0,1.0,0.8,2.0,3.0,0.7999999999999998,0.2,0.2,2.6000000000000014,3.4000000000000004,0.5999999999999996,-0.2,1.0,0.0
708,15.0,2.0,-2.2,8.0,-12.2,-5.4,-0.2,-0.4,-17.4,-1.799999999999999,-1.4,-0.2,2.0,-6.0
709,18.0,1.0,0.0,7.0,4.399999999999999,0.0,0.0,-0.4,3.799999999999997,2.0,-0.8000000000000003,0.0,0.0,4.0
710,24.0,0.0,-1.2000000000000002,0.0,-4.4,-1.7999999999999998,0.0,0.0,-4.799999999999997,-3.2,0.8000000000000003,0.0,2.0,-7.0
711,2.0,0.0,-2.6,17.0,-2.2,-2.8000000000000003,-0.4,-0.4,-14.0,-0.4000000000000003,-1.0,0.2,2.0,-2.0
712,11.0,1.0,1.4,1.0,4.600000000000001,2.2,0.6,0.6,7.0,-5.600000000000001,-0.2000000000000001,0.0,1.0,6.0
713,7.0,1.0,0.0,25.0,-4.0,0.0,-0.4,-0.1999999999999999,1.1999999999999955,2.799999999999999,-0.3999999999999999,0.0,0.0,6.0
714,21.0,1.0,0.6,15.0,0.4000000000000003,2.4,0.0,0.0,-6.399999999999999,0.6000000000000014,0.1999999999999999,-0.2,0.0,-3.0
715,5.0,1.0,-0.4000000000000001,18.0,0.0,0.4000000000000003,0.0,0.1999999999999999,5.400000000000006,-5.199999999999999,1.6,0.0,1.0,0.0
716,12.0,1.0,-0.2000000000000001,19.0,5.599999999999998,3.0,0.0,0.0,9.199999999999996,-2.2,-0.6000000000000001,0.0,1.0,6.0
717,13.0,2.0,-0.8000000000000003,16.0,-1.0,-1.6000000000000003,0.0,0.0,4.600000000000001,-2.599999999999998,0.0,0.0,0.0,-4.0
718,14.0,0.0,-1.6,8.0,-1.0,-2.4000000000000004,0.0,-0.2,-11.4,2.0,0.6000000000000001,0.0,0.0,1.0
719,9.0,1.0,2.0,10.0,1.8000000000000007,1.5999999999999996,0.4,0.4,1.5999999999999943,-0.1999999999999993,-0.1999999999999997,-0.2,1.0,3.0
720,17.0,2.0,-1.0,11.0,0.200000000000001,-1.1999999999999993,-0.3999999999999999,-0.3999999999999999,11.0,-0.7999999999999989,0.6000000000000001,-0.2,0.0,-5.0
721,0.0,1.0,1.0,1.0,5.600000000000001,2.2,0.2,0.2,14.200000000000005,-1.7999999999999972,-0.1999999999999999,-0.2,1.0,5.0
722,18.0,0.0,0.6000000000000001,24.0,2.3999999999999986,-0.2000000000000001,0.2,0.2,-4.800000000000004,5.6,-0.2000000000000001,0.0,0.0,3.0
723,25.0,1.0,-0.1999999999999999,21.0,2.6,-1.0,0.2,0.6,3.6000000000000014,-0.7999999999999989,0.9999999999999998,0.0,1.0,-1.0
724,8.0,0.0,0.7999999999999998,5.0,2.6,1.5999999999999996,-0.2,-0.1999999999999999,8.399999999999999,0.8000000000000007,0.0,0.2,1.0,2.0
725,16.0,2.0,1.0,7.0,3.6,0.3999999999999994,0.0,-0.4,-5.199999999999996,-0.4000000000000003,0.1999999999999999,0.0,0.0,5.0
726,13.0,1.0,-0.4000000000000001,12.0,-6.199999999999999,-4.6000000000000005,0.4,0.4,-9.200000000000005,3.8000000000000007,0.2000000000000001,0.0,2.0,-5.0
727,15.0,2.0,-1.8,14.0,-4.4,-2.8,-0.2,-0.2,1.0,-4.800000000000001,-1.8000000000000005,0.0,2.0,-3.0
728,19.0,1.0,-1.2000000000000002,9.0,-7.0,-1.4,-0.6,-0.6,-6.200000000000003,-1.799999999999999,-1.4,0.0,2.0,-6.0
729,10.0,1.0,0.3999999999999999,2.0,1.8000000000000007,0.6000000000000001,0.2,0.2,8.399999999999999,-0.4000000000000003,0.0,-0.2,1.0,5.0
730,11.0,0.0,0.8000000000000003,0.0,0.5999999999999979,1.2000000000000002,0.4,0.4,-5.0,0.8000000000000007,1.0,0.2,0.0,-1.0
731,12.0,1.0,-0.1999999999999999,17.0,2.400000000000002,1.6000000000000003,0.0,0.0,1.2000000000000028,-2.4000000000000004,-1.8,-0.2,0.0,3.0
732,7.0,2.0,-0.8000000000000003,8.0,-5.800000000000001,-1.3999999999999997,0.0,0.2,-10.800000000000004,1.599999999999998,-0.7999999999999998,0.0,0.0,-3.0
733,21.0,2.0,-0.4000000000000001,13.0,1.4000000000000004,1.6,-0.6,-0.6,-2.200000000000003,2.8000000000000007,0.0,0.0,2.0,-2.0
734,14.0,1.0,1.8,5.0,4.4,2.0,0.2,0.0,-0.3999999999999986,4.799999999999999,0.1999999999999997,0.0,1.0,1.0
735,15.0,0.0,-1.2000000000000002,18.0,-0.7999999999999989,-1.4,0.0,0.0,-1.1999999999999955,-6.999999999999998,-1.0,0.2,2.0,-3.0
736,2.0,2.0,-1.0,19.0,1.1999999999999993,0.0,0.0,0.0,-1.2000000000000028,-0.4000000000000003,0.6000000000000001,0.2,2.0,-1.0
737,1.0,1.0,-0.3999999999999999,25.0,-5.0,-2.2,0.0,-0.4,-0.2000000000000028,7.199999999999999,-0.7999999999999998,0.0,2.0,7.0
738,24.0,2.0,0.1999999999999999,10.0,-5.800000000000001,-1.6,0.0,0.0,-1.0,1.0,-0.3999999999999999,-0.2,0.0,-6.0
739,9.0,1.0,0.0,16.0,0.6000000000000014,0.0,0.6,0.6,5.199999999999996,1.0,0.2000000000000001,0.0,1.0,3.0
740,13.0,2.0,-0.4000000000000001,0.0,-3.0,-1.8000000000000005,0.4,0.2,-6.199999999999996,-3.8000000000000007,-0.6000000000000001,0.0,2.0,-7.0
741,8.0,1.0,0.7999999999999998,12.0,-2.200000000000001,-0.4000000000000003,0.0,0.0,0.7999999999999972,4.6,1.2000000000000002,0.0,0.0,-1.0
742,5.0,1.0,0.0,1.0,-2.2,-1.0000000000000004,0.0,0.2,-4.0,-5.999999999999998,1.4,0.0,0.0,4.0
743,17.0,1.0,0.1999999999999999,7.0,2.6,-0.6000000000000001,0.0,-0.2,8.399999999999999,-3.6,0.9999999999999998,0.2,1.0,1.0
744,18.0,2.0,-1.8,14.0,-5.0,-1.7999999999999998,-0.6,-0.6,-6.0,3.599999999999998,1.1999999999999995,0.0,2.0,-3.0
745,10.0,1.0,0.6000000000000001,21.0,0.4000000000000003,-0.2000000000000001,0.6,0.6,7.0,-1.5999999999999996,1.0,0.0,1.0,7.0
746,19.0,2.0,-0.3999999999999999,25.0,-6.799999999999999,-1.7999999999999998,0.0,-0.2,-7.399999999999999,4.0,-0.3999999999999999,0.0,1.0,7.0
747,16.0,2.0,-0.6000000000000001,11.0,-0.7999999999999989,-1.0,-0.2,-0.2,-4.200000000000003,-5.200000000000001,0.3999999999999999,0.0,2.0,0.0
748,24.0,1.0,0.4,15.0,1.200000000000001,1.7999999999999998,0.4,0.4,7.600000000000001,0.200000000000001,0.4000000000000001,-0.2,1.0,-2.0
749,2.0,1.0,-1.6,9.0,-4.399999999999999,-1.4,-0.6,-0.8,-10.4,-2.4000000000000004,-1.2000000000000002,0.2,2.0,-7.0
750,9.0,2.0,-1.4,14.0,5.800000000000001,1.6000000000000003,-0.6000000000000001,-0.4,8.599999999999994,-1.200000000000001,0.9999999999999998,0.0,1.0,2.0
751,21.0,0.0,-0.4000000000000001,16.0,-3.0,-0.5999999999999996,0.0,-0.2,-2.3999999999999986,0.8000000000000007,-0.4000000000000001,-0.2,2.0,-7.0
752,11.0,1.0,2.2,2.0,8.999999999999998,3.8,0.0,0.0,13.0,2.200000000000001,-0.4000000000000001,-0.2,1.0,4.0
753,12.0,1.0,-0.8,10.0,1.1999999999999993,-1.5999999999999996,-0.3999999999999999,-0.3999999999999999,5.199999999999996,-2.8000000000000007,-0.6000000000000001,0.0,2.0,4.0
754,0.0,2.0,0.0,8.0,3.799999999999999,0.7999999999999998,-0.2,0.0,0.1999999999999957,1.4000000000000004,-0.7999999999999998,0.0,0.0,0.0
755,1.0,0.0,-0.3999999999999999,18.0,3.0,0.2000000000000001,0.0,0.0,4.600000000000001,-0.5999999999999979,-1.4,0.0,1.0,-1.0
756,17.0,2.0,1.0,19.0,2.4000000000000004,0.5999999999999996,0.2,0.2,15.0,-2.0,1.0,0.2,1.0,1.0
757,25.0,2.0,0.1999999999999999,13.0,4.000000000000002,2.3999999999999995,-0.2,0.0,4.400000000000006,-0.5999999999999996,1.2000000000000002,0.0,1.0,-3.0
758,15.0,2.0,-1.4,5.0,-0.5999999999999996,-1.2000000000000002,0.0,-0.2,1.3999999999999986,-0.4000000000000003,-0.7999999999999998,0.2,2.0,-5.0
759,7.0,1.0,-0.5999999999999999,24.0,-2.8000000000000007,-2.2,-0.2,-0.2,-6.799999999999997,-0.4000000000000003,-0.1999999999999999,0.0,1.0,5.0
760,5.0,1.0,1.0,18.0,3.2,0.3999999999999994,0.2,0.2,-2.200000000000003,-1.1999999999999993,-0.5999999999999996,0.0,1.0,1.0
761,24.0,1.0,-2.0,14.0,0.7999999999999989,0.4000000000000003,-0.4,-0.4,5.800000000000004,0.5999999999999996,-0.4000000000000001,0.2,0.0,-8.0
