,data,ora,competizione,girone,giorno,stadio,risultato,rf,rs,avversario,xg,xga,poss.,spettatori,capitano,formazione,arbitro,report partita,note,reti,tiri,tiri.1,% tip,g/tiri,g/tip,dist.,pun.,rigori,rig t,npxg,npxg/sh,g-xg,np:g-xg,team
17,17-12-2021,20:45,Serie A,Giornata n. 18,Ven,Casa,P,0,5,Inter,0.7,3.1,35.0,18.0,Franck Ribéry,3-5-2,Maurizio Mariani,Report partita,,0,10.0,2.0,200.0,0.0,0.0,129.0,0.0,0,0,0.7,7.0,-0.7,-0.7,Salernitana
18,09-01-2022,20:45,Serie A,Giornata n. 21,Dom,Ospiti,V,2,1,Hellas Verona,1.1,1.4,30.0,3.106,Francesco Di Tacchio,3-5-2,Federico Dionisi,Report partita,,2,8.0,4.0,500.0,13.0,25.0,220.0,1.0,1,1,0.3,4.0,0.9,0.7,Salernitana
19,15-01-2022,18:00,Serie A,Giornata n. 22,Sab,Casa,P,0,3,Lazio,0.3,1.6,27.0,2.559,Francesco Di Tacchio,3-5-2,Rosario Abisso,Report partita,,0,7.0,1.0,143.0,0.0,0.0,203.0,0.0,0,0,0.3,4.0,-0.3,-0.3,Salernitana
20,23-01-2022,15:00,Serie A,Giornata n. 23,Dom,Ospiti,P,1,4,Napoli,0.2,4.1,19.0,3.0,Francesco Di Tacchio,4-5-1,Luca Pairetto,Report partita,,1,1.0,1.0,1000.0,100.0,100.0,110.0,0.0,0,0,0.2,16.0,0.8,0.8,Salernitana
21,07-02-2022,20:45,Serie A,Giornata n. 24,Lun,Casa,N,2,2,Spezia,0.4,1.9,56.0,10.668,Franck Ribéry,4-3-3,Paolo Valeri,Report partita,,2,10.0,5.0,500.0,20.0,40.0,241.0,2.0,0,0,0.4,4.0,1.6,1.6,Salernitana
22,13-02-2022,15:00,Serie A,Giornata n. 25,Dom,Ospiti,N,1,1,Genoa,0.8,2.2,51.0,13.742,Milan Đurić,4-3-2-1,Marco Di Bello,Report partita,,1,12.0,4.0,333.0,8.0,25.0,183.0,1.0,0,0,0.8,7.0,0.2,0.2,Salernitana
23,19-02-2022,20:45,Serie A,Giornata n. 26,Sab,Casa,N,2,2,Milan,1.4,1.3,40.0,18.449,Franck Ribéry,4-2-3-1,Michael Fabbri,Report partita,,2,9.0,4.0,444.0,22.0,50.0,173.0,0.0,0,0,1.4,16.0,0.6,0.6,Salernitana
24,26-02-2022,15:00,Serie A,Giornata n. 27,Sab,Casa,N,1,1,Bologna,1.4,0.4,56.0,13.289,Franck Ribéry,4-2-3-1,Giovanni Ayroldi,Report partita,,1,16.0,4.0,250.0,6.0,25.0,223.0,5.0,0,0,1.4,9.0,-0.4,-0.4,Salernitana
25,04-03-2022,20:45,Serie A,Giornata n. 28,Ven,Ospiti,P,0,5,Inter,0.8,3.9,40.0,46.287,Milan Đurić,4-2-3-1,Livio Marinelli,Report partita,,0,11.0,3.0,273.0,0.0,0.0,161.0,0.0,0,0,0.8,8.0,-0.8,-0.8,Salernitana
26,12-03-2022,15:00,Serie A,Giornata n. 29,Sab,Casa,N,2,2,Sassuolo,1.5,1.8,47.0,10.249,Milan Đurić,4-2-3-1,Luca Massimi,Report partita,,2,15.0,5.0,333.0,13.0,40.0,154.0,0.0,0,0,1.5,10.0,0.5,0.5,Salernitana
27,20-03-2022,15:00,Serie A,Giornata n. 30,Dom,Ospiti,P,0,2,Juventus,0.5,1.5,44.0,29.186,Milan Đurić,4-2-3-1,Giovanni Ayroldi,Report partita,,0,12.0,4.0,333.0,0.0,0.0,210.0,1.0,0,0,0.5,4.0,-0.5,-0.5,Salernitana
28,02-04-2022,20:45,Serie A,Giornata n. 31,Sab,Casa,P,0,1,Torino,0.8,1.6,53.0,8.65,Milan Đurić,3-4-3,Marco Piccinini,Report partita,,0,14.0,4.0,286.0,0.0,0.0,158.0,0.0,0,0,0.8,6.0,-0.8,-0.8,Salernitana
29,10-04-2022,18:00,Serie A,Giornata n. 32,Dom,Ospiti,P,1,2,Roma,0.6,1.6,34.0,64.266,Franck Ribéry,3-5-2,Manuel Volpi,Report partita,,1,6.0,3.0,500.0,17.0,33.0,202.0,0.0,0,0,0.6,10.0,0.4,0.4,Salernitana
30,16-04-2022,14:30,Serie A,Giornata n. 33,Sab,Ospiti,V,2,1,Sampdoria,0.3,0.8,33.0,14.908,Milan Đurić,3-5-2,Paolo Valeri,Report partita,,2,7.0,2.0,286.0,29.0,100.0,203.0,1.0,0,0,0.3,5.0,1.7,1.7,Salernitana
31,20-04-2022,18:45,Serie A,Giornata n. 19,Mer,Ospiti,V,1,0,Udinese,0.9,0.5,46.0,12.362,Franck Ribéry,3-5-2,Simone Sozza,Report partita,,1,9.0,2.0,222.0,11.0,50.0,182.0,1.0,0,0,0.9,10.0,0.1,0.1,Salernitana
32,24-04-2022,12:30,Serie A,Giornata n. 34,Dom,Casa,V,2,1,Fiorentina,1.0,1.0,28.0,20.92,Milan Đurić,3-5-2,Davide Massa,Report partita,,2,10.0,4.0,400.0,20.0,50.0,174.0,0.0,0,0,1.0,10.0,1.0,1.0,Salernitana
33,02-05-2022,20:45,Serie A,Giornata n. 35,Lun,Ospiti,N,1,1,Atalanta,1.2,1.6,39.0,17.011,Milan Đurić,3-5-2,Marco Guida,Report partita,,1,11.0,9.0,818.0,9.0,11.0,217.0,0.0,0,0,1.2,11.0,-0.2,-0.2,Salernitana
34,05-05-2022,18:00,Serie A,Giornata n. 20,Gio,Casa,V,2,1,Venezia,2.0,1.2,42.0,22.2,Milan Đurić,3-5-2,Maurizio Mariani,Report partita,,2,18.0,3.0,167.0,6.0,33.0,155.0,0.0,1,1,1.3,8.0,0.0,-0.3,Salernitana
35,08-05-2022,18:00,Serie A,Giornata n. 36,Dom,Casa,N,1,1,Cagliari,1.2,0.5,48.0,28.048,Milan Đurić,3-5-1-1,Marco Di Bello,Report partita,,1,12.0,2.0,167.0,0.0,0.0,202.0,0.0,1,1,0.4,3.0,-0.2,-0.4,Salernitana
36,14-05-2022,15:00,Serie A,Giornata n. 37,Sab,Ospiti,N,1,1,Empoli,3.1,2.1,55.0,7.0,Milan Đurić,3-5-1-1,Davide Massa,Report partita,,1,28.0,8.0,286.0,4.0,13.0,145.0,1.0,0,1,2.4,9.0,-2.1,-1.4,Salernitana
37,22-05-2022,21:00,Serie A,Giornata n. 38,Dom,Casa,P,0,4,Udinese,1.8,2.5,52.0,29.739,Milan Đurić,3-5-2,Daniele Orsato,Report partita,,0,25.0,11.0,440.0,0.0,0.0,160.0,0.0,0,0,1.8,7.0,-1.8,-1.8,Salernitana
0,23-08-2021,20:45,Serie A,Giornata n. 1,Lun,Casa,P,0,1,Milan,1.0,1.1,49.0,5.0,Fabio Quagliarella,4-4-2,Marco Guida,Report partita,,0,16.0,3.0,188.0,0.0,0.0,177.0,2.0,0,0,1.0,6.0,-1.0,-1.0,Sampdoria
1,29-08-2021,18:30,Serie A,Giornata n. 2,Dom,Ospiti,N,0,0,Sassuolo,0.5,1.4,37.0,3.309,Fabio Quagliarella,4-2-3-1,Juan Sacchi,Report partita,,0,11.0,2.0,182.0,0.0,0.0,239.0,1.0,0,0,0.5,5.0,-0.5,-0.5,Sampdoria
2,12-09-2021,12:30,Serie A,Giornata n. 3,Dom,Casa,N,2,2,Inter,1.2,0.7,52.0,7.441,Fabio Quagliarella,4-4-2,Daniele Orsato,Report partita,,2,14.0,2.0,143.0,14.0,100.0,144.0,1.0,0,0,1.2,9.0,0.8,0.8,Sampdoria
3,19-09-2021,12:30,Serie A,Giornata n. 4,Dom,Ospiti,V,3,0,Empoli,1.8,1.6,47.0,3.064,Fabio Quagliarella,4-4-2,Maurizio Mariani,Report partita,,3,14.0,8.0,571.0,21.0,38.0,173.0,0.0,0,0,1.8,13.0,1.2,1.2,Sampdoria
4,23-09-2021,18:30,Serie A,Giornata n. 5,Gio,Casa,P,0,4,Napoli,0.6,2.2,48.0,4.596,Fabio Quagliarella,4-4-2,Paolo Valeri,Report partita,,0,13.0,5.0,385.0,0.0,0.0,196.0,1.0,0,0,0.6,5.0,-0.6,-0.6,Sampdoria
5,26-09-2021,12:30,Serie A,Giornata n. 6,Dom,Ospiti,P,2,3,Juventus,0.4,2.4,50.0,15.381,Fabio Quagliarella,4-4-2,Giovanni Ayroldi,Report partita,,2,6.0,3.0,500.0,33.0,67.0,151.0,0.0,0,0,0.4,7.0,1.6,1.6,Sampdoria
6,03-10-2021,15:00,Serie A,Giornata n. 7,Dom,Casa,N,3,3,Udinese,1.6,2.7,54.0,4.292,Fabio Quagliarella,4-4-2,Daniele Orsato,Report partita,,2,11.0,2.0,182.0,9.0,50.0,186.0,0.0,1,1,0.9,8.0,0.4,0.1,Sampdoria
7,17-10-2021,12:30,Serie A,Giornata n. 8,Dom,Ospiti,P,1,3,Cagliari,1.5,1.1,61.0,9.923,Fabio Quagliarella,4-3-2-1,Matteo Marchetti,Report partita,,1,17.0,3.0,176.0,6.0,33.0,169.0,0.0,0,0,1.5,9.0,-0.5,-0.5,Sampdoria
8,22-10-2021,20:45,Serie A,Giornata n. 9,Ven,Casa,V,2,1,Spezia,0.9,0.9,30.0,7.493,Bartosz Bereszyński,4-4-2,Michael Fabbri,Report partita,,1,6.0,2.0,333.0,17.0,50.0,197.0,0.0,0,0,0.9,16.0,0.1,0.1,Sampdoria
9,27-10-2021,18:30,Serie A,Giornata n. 10,Mer,Casa,P,1,3,Atalanta,1.3,1.1,40.0,5.462,Manolo Gabbiadini,4-3-3,Alessandro Prontera,Report partita,,1,8.0,3.0,375.0,13.0,33.0,181.0,0.0,0,0,1.3,16.0,-0.3,-0.3,Sampdoria
10,30-10-2021,20:45,Serie A,Giornata n. 11,Sab,Ospiti,P,0,3,Torino,0.2,2.1,37.0,13.137,Fabio Quagliarella,3-5-2,Francesco Fourneau,Report partita,,0,5.0,1.0,200.0,0.0,0.0,155.0,0.0,0,0,0.2,5.0,-0.2,-0.2,Sampdoria
11,07-11-2021,15:00,Serie A,Giornata n. 12,Dom,Casa,P,1,2,Bologna,0.8,1.9,47.0,5.694,Albin Ekdal,4-4-2,Gianluca Manganiello,Report partita,,1,10.0,4.0,400.0,10.0,25.0,172.0,0.0,0,0,0.8,8.0,0.2,0.2,Sampdoria
12,21-11-2021,15:00,Serie A,Giornata n. 13,Dom,Ospiti,V,2,0,Salernitana,0.9,1.3,45.0,11.849,Fabio Quagliarella,4-4-2,Piero Giacomelli,Report partita,,1,13.0,6.0,462.0,8.0,17.0,211.0,0.0,0,0,0.9,7.0,0.1,0.1,Sampdoria
13,27-11-2021,15:00,Serie A,Giornata n. 14,Sab,Casa,V,3,1,Hellas Verona,0.8,0.9,42.0,6.813,Fabio Quagliarella,4-4-2,Lorenzo Maggioni,Report partita,,3,15.0,6.0,400.0,20.0,50.0,173.0,0.0,0,0,0.8,5.0,2.2,2.2,Sampdoria
14,30-11-2021,18:30,Serie A,Giornata n. 15,Mar,Ospiti,P,1,3,Fiorentina,0.7,2.7,40.0,17.913,Bartosz Bereszyński,4-4-2,Federico Dionisi,Report partita,,1,11.0,4.0,364.0,9.0,25.0,157.0,0.0,0,0,0.7,6.0,0.3,0.3,Sampdoria
15,05-12-2021,18:00,Serie A,Giornata n. 16,Dom,Casa,P,1,3,Lazio,1.4,1.2,48.0,5.883,Fabio Quagliarella,4-4-2,Michael Fabbri,Report partita,,1,18.0,5.0,278.0,6.0,20.0,131.0,0.0,0,0,1.4,8.0,-0.4,-0.4,Sampdoria
16,10-12-2021,20:45,Serie A,Giornata n. 17,Ven,Ospiti,V,3,1,Genoa,1.4,1.0,46.0,,Albin Ekdal,4-4-2,Daniele Doveri,Report partita,,2,14.0,5.0,357.0,14.0,40.0,139.0,0.0,0,0,1.4,10.0,0.6,0.6,Sampdoria
17,19-12-2021,18:00,Serie A,Giornata n. 18,Dom,Casa,N,1,1,Venezia,1.4,1.4,50.0,5.735,Albin Ekdal,4-4-2◆,Rosario Abisso,Report partita,,1,18.0,7.0,389.0,6.0,14.0,198.0,2.0,0,0,1.4,8.0,-0.4,-0.4,Sampdoria
18,22-12-2021,18:30,Serie A,Giornata n. 19,Mer,Ospiti,N,1,1,Roma,1.5,1.5,46.0,49.4,Albin Ekdal,4-4-2,Piero Giacomelli,Report partita,,1,9.0,2.0,222.0,11.0,50.0,167.0,0.0,0,0,1.5,23.0,-0.5,-0.5,Sampdoria
19,06-01-2022,12:30,Serie A,Giornata n. 20,Gio,Casa,P,1,2,Cagliari,0.6,2.4,49.0,3.188,Albin Ekdal,4-4-2,Giacomo Camplone,Report partita,,1,4.0,2.0,500.0,25.0,50.0,139.0,0.0,0,0,0.6,15.0,0.4,0.4,Sampdoria
20,09-01-2022,16:30,Serie A,Giornata n. 21,Dom,Ospiti,P,0,1,Napoli,0.4,1.5,31.0,9.0,Fabio Quagliarella,4-4-2,Marco Di Bello,Report partita,,0,11.0,1.0,91.0,0.0,0.0,207.0,0.0,0,0,0.4,4.0,-0.4,-0.4,Sampdoria
21,15-01-2022,15:00,Serie A,Giornata n. 22,Sab,Casa,P,1,2,Torino,1.3,1.6,37.0,2.549,Bartosz Bereszyński,4-2-3-1,Luca Massimi,Report partita,,1,11.0,3.0,273.0,9.0,33.0,177.0,1.0,0,0,1.3,12.0,-0.3,-0.3,Sampdoria
22,23-01-2022,15:00,Serie A,Giornata n. 23,Dom,Ospiti,P,0,1,Spezia,0.4,0.4,60.0,5.0,Albin Ekdal,4-4-2◆,Gianluca Manganiello,Report partita,,0,8.0,0.0,0.0,0.0,,200.0,0.0,0,0,0.4,4.0,-0.4,-0.4,Sampdoria
23,06-02-2022,15:00,Serie A,Giornata n. 24,Dom,Casa,V,4,0,Sassuolo,2.1,1.5,40.0,6.232,Bartosz Bereszyński,4-4-2◆,Fabio Maresca,Report partita,,4,10.0,6.0,600.0,30.0,50.0,128.0,0.0,1,1,1.3,14.0,1.9,1.7,Sampdoria
24,13-02-2022,12:30,Serie A,Giornata n. 25,Dom,Ospiti,P,0,1,Milan,0.2,1.4,50.0,35.71,Bartosz Bereszyński,4-4-1-1,Daniele Chiffi,Report partita,,0,4.0,1.0,250.0,0.0,0.0,178.0,0.0,0,0,0.2,5.0,-0.2,-0.2,Sampdoria
25,19-02-2022,15:00,Serie A,Giornata n. 26,Sab,Casa,V,2,0,Empoli,0.5,0.8,42.0,9.069,Fabio Quagliarella,4-4-2◆,Antonio Rapuano,Report partita,,2,8.0,3.0,375.0,25.0,67.0,144.0,0.0,0,0,0.5,6.0,1.5,1.5,Sampdoria
26,28-02-2022,20:50,Serie A,Giornata n. 27,Lun,Ospiti,P,0,4,Atalanta,0.5,2.1,44.0,10.245,Fabio Quagliarella,3-4-1-2,Simone Sozza,Report partita,,0,6.0,1.0,167.0,0.0,0.0,199.0,0.0,0,0,0.5,9.0,-0.5,-0.5,Sampdoria
27,05-03-2022,15:00,Serie A,Giornata n. 28,Sab,Ospiti,P,1,2,Udinese,0.7,1.9,57.0,12.405,Fabio Quagliarella,4-4-2◆,Massimiliano Irrati,Report partita,,1,8.0,3.0,375.0,13.0,33.0,147.0,0.0,0,0,0.7,9.0,0.3,0.3,Sampdoria
28,12-03-2022,18:00,Serie A,Giornata n. 29,Sab,Casa,P,1,3,Juventus,1.7,1.1,49.0,16.644,Fabio Quagliarella,4-4-2◆,Paolo Valeri,Report partita,,1,16.0,4.0,250.0,6.0,25.0,212.0,1.0,0,1,0.9,6.0,-0.7,0.1,Sampdoria
29,20-03-2022,12:30,Serie A,Giornata n. 30,Dom,Ospiti,V,2,0,Venezia,1.6,1.2,53.0,7.591,Albin Ekdal,4-4-2◆,Daniele Orsato,Report partita,,2,8.0,4.0,500.0,25.0,50.0,172.0,0.0,0,0,1.6,21.0,0.4,0.4,Sampdoria
30,03-04-2022,18:00,Serie A,Giornata n. 31,Dom,Casa,P,0,1,Roma,0.4,1.1,49.0,16.465,Bartosz Bereszyński,4-4-2◆,Gianluca Manganiello,Report partita,,0,8.0,3.0,375.0,0.0,0.0,201.0,1.0,0,0,0.4,5.0,-0.4,-0.4,Sampdoria
31,11-04-2022,20:45,Serie A,Giornata n. 32,Lun,Ospiti,P,0,2,Bologna,0.6,2.6,47.0,15.783,Bartosz Bereszyński,4-4-2◆,Luca Pairetto,Report partita,,0,9.0,2.0,222.0,0.0,0.0,229.0,0.0,0,0,0.6,7.0,-0.6,-0.6,Sampdoria
32,16-04-2022,14:30,Serie A,Giornata n. 33,Sab,Casa,P,1,2,Salernitana,0.8,0.3,67.0,14.908,Fabio Quagliarella,4-4-2◆,Paolo Valeri,Report partita,,1,5.0,1.0,200.0,20.0,100.0,153.0,0.0,0,0,0.8,15.0,0.2,0.2,Sampdoria
33,23-04-2022,20:45,Serie A,Giornata n. 34,Sab,Ospiti,N,1,1,Hellas Verona,1.0,1.1,43.0,16.188,Bartosz Bereszyński,4-5-1,Giovanni Ayroldi,Report partita,,1,3.0,2.0,667.0,33.0,50.0,257.0,0.0,0,1,0.0,1.0,0.0,1.0,Sampdoria
34,30-04-2022,18:00,Serie A,Giornata n. 35,Sab,Casa,V,1,0,Genoa,1.0,1.6,48.0,30.136,Albin Ekdal,4-1-4-1,Fabio Maresca,Report partita,,1,10.0,2.0,200.0,10.0,50.0,160.0,1.0,0,0,1.0,10.0,0.0,0.0,Sampdoria
35,07-05-2022,20:45,Serie A,Giornata n. 36,Sab,Ospiti,P,0,2,Lazio,0.9,1.4,40.0,31.0,Bartosz Bereszyński,4-1-4-1,Davide Massa,Report partita,,0,9.0,2.0,222.0,0.0,0.0,189.0,0.0,0,0,0.9,10.0,-0.9,-0.9,Sampdoria
36,16-05-2022,18:30,Serie A,Giornata n. 37,Lun,Casa,V,4,1,Fiorentina,1.5,1.9,37.0,21.331,Fabio Quagliarella,4-5-1,Maurizio Mariani,Report partita,,4,13.0,5.0,385.0,31.0,80.0,138.0,0.0,0,0,1.5,12.0,2.5,2.5,Sampdoria
37,22-05-2022,18:00,Serie A,Giornata n. 38,Dom,Ospiti,P,0,3,Inter,0.9,3.3,42.0,71.109,Bartosz Bereszyński,4-1-4-1,Marco Di Bello,Report partita,,0,8.0,3.0,375.0,0.0,0.0,154.0,0.0,0,0,0.9,12.0,-0.9,-0.9,Sampdoria
0,21-08-2021,18:30,Serie A,Giornata n. 1,Sab,Ospiti,V,3,2,Hellas Verona,1.4,2.1,60.0,5.448,Gian Marco Ferrari,4-2-3-1,Manuel Volpi,Report partita,,3,18.0,7.0,389.0,17.0,43.0,189.0,1.0,0,0,1.4,8.0,1.6,1.6,Sassuolo
1,29-08-2021,18:30,Serie A,Giornata n. 2,Dom,Casa,N,0,0,Sampdoria,1.4,0.5,63.0,3.309,Gian Marco Ferrari,4-2-3-1,Juan Sacchi,Report partita,,0,19.0,5.0,263.0,0.0,0.0,178.0,1.0,0,0,1.4,8.0,-1.4,-1.4,Sassuolo
2,12-09-2021,20:45,Serie A,Giornata n. 3,Dom,Ospiti,P,1,2,Roma,1.7,2.8,51.0,29.604,Gian Marco Ferrari,4-2-3-1,Simone Sozza,Report partita,,1,14.0,7.0,500.0,7.0,14.0,178.0,0.0,0,0,1.7,12.0,-0.7,-0.7,Sassuolo
3,17-09-2021,20:45,Serie A,Giornata n. 4,Ven,Casa,P,0,1,Torino,0.6,2.0,52.0,20.0,Gian Marco Ferrari,4-2-3-1,Marco Piccinini,Report partita,,0,10.0,2.0,200.0,0.0,0.0,180.0,2.0,0,0,0.6,6.0,-0.6,-0.6,Sassuolo
4,21-09-2021,20:45,Serie A,Giornata n. 5,Mar,Ospiti,P,1,2,Atalanta,0.7,1.6,53.0,7.353,Francesco Magnanelli,4-1-4-1,Davide Massa,Report partita,,1,8.0,1.0,125.0,13.0,100.0,168.0,0.0,0,0,0.7,9.0,0.3,0.3,Sassuolo
5,26-09-2021,15:00,Serie A,Giornata n. 6,Dom,Casa,V,1,0,Salernitana,1.3,0.9,57.0,5.177,Gian Marco Ferrari,4-2-3-1,Antonio Giua,Report partita,,1,17.0,6.0,353.0,6.0,17.0,193.0,0.0,0,0,1.3,8.0,-0.3,-0.3,Sassuolo
6,02-10-2021,20:45,Serie A,Giornata n. 7,Sab,Casa,P,1,2,Inter,1.5,1.9,55.0,10.4,Gian Marco Ferrari,4-2-3-1,Luca Pairetto,Report partita,,1,11.0,7.0,636.0,0.0,0.0,180.0,0.0,1,1,0.7,7.0,-0.5,-0.7,Sassuolo
7,17-10-2021,15:00,Serie A,Giornata n. 8,Dom,Ospiti,N,2,2,Genoa,2.0,1.3,57.0,10.37,Gian Marco Ferrari,4-2-3-1,Daniele Chiffi,Report partita,,2,15.0,5.0,333.0,13.0,40.0,160.0,0.0,0,0,2.0,14.0,0.0,0.0,Sassuolo
8,23-10-2021,18:00,Serie A,Giornata n. 9,Sab,Casa,V,3,1,Venezia,2.0,0.5,63.0,4.482,Gian Marco Ferrari,4-2-3-1,Antonio Di Martino,Report partita,,2,14.0,7.0,500.0,14.0,29.0,132.0,1.0,0,0,2.0,14.0,0.0,0.0,Sassuolo
9,27-10-2021,18:30,Serie A,Giornata n. 10,Mer,Ospiti,V,2,1,Juventus,1.2,1.3,43.0,18.288,Gian Marco Ferrari,4-2-3-1,Juan Sacchi,Report partita,,2,8.0,4.0,500.0,25.0,50.0,186.0,0.0,0,0,1.2,15.0,0.8,0.8,Sassuolo
10,31-10-2021,15:00,Serie A,Giornata n. 11,Dom,Casa,P,1,2,Empoli,0.9,1.5,57.0,3.539,Gian Marco Ferrari,4-3-3,Luca Massimi,Report partita,,0,15.0,5.0,333.0,0.0,0.0,183.0,0.0,0,0,0.9,6.0,-0.9,-0.9,Sassuolo
11,07-11-2021,15:00,Serie A,Giornata n. 12,Dom,Ospiti,P,2,3,Udinese,1.3,1.7,62.0,8.322,Francesco Magnanelli,4-3-3,Federico Dionisi,Report partita,,2,10.0,4.0,400.0,20.0,50.0,165.0,0.0,0,0,1.3,13.0,0.7,0.7,Sassuolo
12,21-11-2021,12:30,Serie A,Giornata n. 13,Dom,Casa,N,2,2,Cagliari,3.2,1.5,58.0,4.135,Gian Marco Ferrari,4-3-3,Niccolò Baroni,Report partita,,2,19.0,3.0,158.0,5.0,33.0,172.0,1.0,1,1,2.5,13.0,-1.2,-1.5,Sassuolo
13,28-11-2021,15:00,Serie A,Giornata n. 14,Dom,Ospiti,V,3,1,Milan,1.1,1.1,50.0,52.824,Gian Marco Ferrari,4-3-3,Gianluca Manganiello,Report partita,,2,15.0,5.0,333.0,13.0,40.0,177.0,2.0,0,0,1.1,7.0,0.9,0.9,Sassuolo
14,01-12-2021,20:45,Serie A,Giornata n. 15,Mer,Casa,N,2,2,Napoli,0.3,0.8,50.0,8.192,Gian Marco Ferrari,4-3-3,Ivan Pezzuto,Report partita,,2,9.0,7.0,778.0,22.0,29.0,215.0,0.0,0,0,0.3,3.0,1.7,1.7,Sassuolo
15,05-12-2021,15:00,Serie A,Giornata n. 16,Dom,Ospiti,N,2,2,Spezia,1.4,2.2,65.0,4.987,Gian Marco Ferrari,4-3-3,Fabio Maresca,Report partita,,2,20.0,5.0,250.0,10.0,40.0,194.0,2.0,0,0,1.4,7.0,0.6,0.6,Sassuolo
16,12-12-2021,18:00,Serie A,Giornata n. 17,Dom,Casa,V,2,1,Lazio,1.4,0.3,59.0,5.1,Gian Marco Ferrari,4-2-3-1,Simone Sozza,Report partita,,2,17.0,6.0,353.0,12.0,33.0,179.0,0.0,0,0,1.4,8.0,0.6,0.6,Sassuolo
17,19-12-2021,12:30,Serie A,Giornata n. 18,Dom,Ospiti,N,2,2,Fiorentina,1.1,3.2,43.0,21.514,Gian Marco Ferrari,4-2-3-1,Marco Serra,Report partita,,2,8.0,4.0,500.0,25.0,50.0,168.0,0.0,0,0,1.1,13.0,0.9,0.9,Sassuolo
18,22-12-2021,16:30,Serie A,Giornata n. 19,Mer,Casa,P,0,3,Bologna,0.8,1.3,59.0,4.763,Gian Marco Ferrari,4-3-3,Michael Fabbri,Report partita,,0,13.0,5.0,385.0,0.0,0.0,194.0,0.0,0,0,0.8,6.0,-0.8,-0.8,Sassuolo
19,06-01-2022,16:30,Serie A,Giornata n. 20,Gio,Casa,N,1,1,Genoa,2.0,0.2,74.0,4.696,Gian Marco Ferrari,4-2-3-1,Gianluca Manganiello,Report partita,,1,28.0,7.0,250.0,4.0,14.0,193.0,0.0,0,0,2.0,8.0,-1.0,-1.0,Sassuolo
20,09-01-2022,14:30,Serie A,Giornata n. 21,Dom,Ospiti,V,5,1,Empoli,4.1,1.4,55.0,4.081,Gian Marco Ferrari,4-2-3-1,Manuel Volpi,Report partita,,5,24.0,12.0,500.0,17.0,33.0,194.0,0.0,1,1,3.4,14.0,0.9,0.6,Sassuolo
21,16-01-2022,12:30,Serie A,Giornata n. 22,Dom,Casa,P,2,4,Hellas Verona,1.1,3.5,55.0,3.843,Gian Marco Ferrari,4-2-3-1,Alessandro Prontera,Report partita,,2,14.0,5.0,357.0,14.0,40.0,202.0,0.0,0,0,1.1,8.0,0.9,0.9,Sassuolo
22,23-01-2022,15:00,Serie A,Giornata n. 23,Dom,Ospiti,N,1,1,Torino,0.4,2.6,50.0,5.0,Gian Marco Ferrari,4-3-3,Francesco Fourneau,Report partita,,1,6.0,1.0,167.0,17.0,100.0,177.0,0.0,0,0,0.4,7.0,0.6,0.6,Sassuolo
23,06-02-2022,15:00,Serie A,Giornata n. 24,Dom,Ospiti,P,0,4,Sampdoria,1.5,2.1,60.0,6.232,Gian Marco Ferrari,4-2-3-1,Fabio Maresca,Report partita,,0,25.0,9.0,360.0,0.0,0.0,168.0,1.0,0,0,1.5,6.0,-1.5,-1.5,Sassuolo
24,13-02-2022,18:00,Serie A,Giornata n. 25,Dom,Casa,N,2,2,Roma,0.9,2.4,46.0,9.282,Gian Marco Ferrari,4-3-3,Marco Guida,Report partita,,1,12.0,3.0,250.0,8.0,33.0,186.0,0.0,0,0,0.9,8.0,0.1,0.1,Sassuolo
25,20-02-2022,18:00,Serie A,Giornata n. 26,Dom,Ospiti,V,2,0,Inter,1.6,3.0,42.0,28.324,Andrea Consigli,4-2-3-1,Francesco Fourneau,Report partita,,2,13.0,5.0,385.0,15.0,40.0,162.0,0.0,0,0,1.6,12.0,0.4,0.4,Sassuolo
26,26-02-2022,20:45,Serie A,Giornata n. 27,Sab,Casa,V,2,1,Fiorentina,1.5,2.1,49.0,8.952,Gian Marco Ferrari,4-2-3-1,Alessandro Prontera,Report partita,,2,16.0,6.0,375.0,13.0,33.0,162.0,0.0,0,0,1.5,9.0,0.5,0.5,Sassuolo
27,06-03-2022,15:00,Serie A,Giornata n. 28,Dom,Ospiti,V,4,1,Venezia,3.3,2.4,55.0,5.732,Gian Marco Ferrari,4-2-3-1,Luca Pairetto,Report partita,,4,13.0,7.0,538.0,8.0,14.0,184.0,1.0,3,3,1.0,8.0,0.7,0.0,Sassuolo
28,12-03-2022,15:00,Serie A,Giornata n. 29,Sab,Ospiti,N,2,2,Salernitana,1.8,1.5,53.0,10.249,Gian Marco Ferrari,4-2-3-1,Luca Massimi,Report partita,,2,20.0,7.0,350.0,10.0,29.0,177.0,0.0,0,0,1.8,9.0,0.2,0.2,Sassuolo
29,18-03-2022,18:45,Serie A,Giornata n. 30,Ven,Casa,V,4,1,Spezia,2.0,0.5,58.0,6.13,Gian Marco Ferrari,4-3-3,Manuel Volpi,Report partita,,4,14.0,6.0,429.0,21.0,50.0,171.0,1.0,1,1,1.3,9.0,2.0,1.7,Sassuolo
30,02-04-2022,18:00,Serie A,Giornata n. 31,Sab,Ospiti,P,1,2,Lazio,1.8,2.3,46.0,15.0,Gian Marco Ferrari,4-2-3-1,Antonio Rapuano,Report partita,,1,20.0,5.0,250.0,5.0,20.0,183.0,0.0,0,0,1.8,9.0,-0.8,-0.8,Sassuolo
