,calciatore,data,giorno,competizione,girone,stadio,risultato,squadra,avversario,f inz,ruolo,min,reti,assist,rigori,rig t,tiri,tiri.1,amm.,esp.,tocchi,press,cntrs,int,blocchi,xg,npxg,xa,sca,gca,compl.,"tent,",% compl.,prog.,controlli palla,prog.,vinti,tent.,report partita
21,Ardian Ismajli,12-12-2021,Dom,Serie A,Giornata n. 17,Ospiti,V 1–0,Empoli,Napoli,Sì,CB,90,0,0,0,0,0,0,0,0,56,4,0,2,6,0.0,0.0,0.0,1,0,37,39,949,1,27,3,0,0,Report partita
24,Ardian Ismajli,06-01-2022,Gio,Serie A,Giornata n. 20,Ospiti,N 3–3,Empoli,Lazio,Sì,CB,90,0,0,0,0,0,0,0,0,58,12,2,2,0,0.0,0.0,0.0,0,0,36,44,818,1,32,0,0,0,Report partita
25,Ardian Ismajli,09-01-2022,Dom,Serie A,Giornata n. 21,Casa,P 1–5,Empoli,Sassuolo,Sì,CB,90,0,0,0,0,0,0,0,0,71,24,0,1,1,0.0,0.0,0.0,0,0,59,65,908,3,51,3,0,0,Report partita
26,Ardian Ismajli,16-01-2022,Dom,Serie A,Giornata n. 22,Ospiti,N 1–1,Empoli,Venezia,Sì,CB,90,0,0,0,0,1,1,1,0,59,10,3,2,0,0.2,0.2,0.0,2,0,41,44,932,2,36,5,0,0,Report partita
28,Ardian Ismajli,23-01-2022,Dom,Serie A,Giornata n. 23,Casa,P 2–4,Empoli,Roma,Sì,CB,90,0,0,0,0,0,0,0,0,62,12,0,4,1,0.0,0.0,0.0,0,0,46,53,868,3,38,4,0,0,Report partita
29,Ardian Ismajli,06-02-2022,Dom,Serie A,Giornata n. 24,Ospiti,N 0–0,Empoli,Bologna,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
30,Ardian Ismajli,13-02-2022,Dom,Serie A,Giornata n. 25,Casa,N 1–1,Empoli,Cagliari,No,CM,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,1000,0,0,0,0,0,Report partita
31,Ardian Ismajli,19-02-2022,Sab,Serie A,Giornata n. 26,Ospiti,P 0–2,Empoli,Sampdoria,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
32,Ardian Ismajli,26-02-2022,Sab,Serie A,Giornata n. 27,Casa,P 2–3,Empoli,Juventus,Sì,CB,90,0,0,0,0,1,0,1,0,55,8,2,2,1,0.1,0.1,0.0,0,0,41,47,872,3,26,3,0,0,Report partita
34,Ardian Ismajli,12-03-2022,Sab,Serie A,Giornata n. 29,Ospiti,P 0–1,Empoli,Milan,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
35,Ardian Ismajli,20-03-2022,Dom,Serie A,Giornata n. 30,Casa,N 1–1,Empoli,Hellas Verona,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
38,Ardian Ismajli,03-04-2022,Dom,Serie A,Giornata n. 31,Ospiti,P 0–1,Empoli,Fiorentina,No,CB,63,0,0,0,0,0,0,1,0,40,4,0,1,1,0.0,0.0,0.0,0,0,28,33,848,2,25,0,0,0,Report partita
39,Ardian Ismajli,09-04-2022,Sab,Serie A,Giornata n. 32,Casa,N 0–0,Empoli,Spezia,No,CB,13,0,0,0,0,0,0,0,0,10,3,2,0,0,0.0,0.0,0.0,0,0,6,9,667,0,5,1,0,0,Report partita
40,Ardian Ismajli,16-04-2022,Sab,Serie A,Giornata n. 33,Ospiti,P 1–4,Empoli,Udinese,Sì,CB,90,0,0,0,0,0,0,1,0,80,8,1,0,1,0.0,0.0,0.0,1,0,65,71,915,11,56,3,0,0,Report partita
41,Ardian Ismajli,24-04-2022,Dom,Serie A,Giornata n. 34,Casa,V 3–2,Empoli,Napoli,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
42,Ardian Ismajli,01-05-2022,Dom,Serie A,Giornata n. 35,Casa,P 1–3,Empoli,Torino,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
43,Ardian Ismajli,06-05-2022,Ven,Serie A,Giornata n. 36,Ospiti,P 2–4,Empoli,Inter,No,CB,22,0,0,0,0,0,0,0,0,18,4,1,0,0,0.0,0.0,0.0,0,0,11,16,688,0,11,0,0,0,Report partita
44,Ardian Ismajli,14-05-2022,Sab,Serie A,Giornata n. 37,Casa,N 1–1,Empoli,Salernitana,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
45,Ardian Ismajli,21-05-2022,Sab,Serie A,Giornata n. 38,Ospiti,V 1–0,Empoli,Atalanta,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
1,Nicolas Haas,21-08-2021,Sab,Serie A,Giornata n. 1,Casa,P 1–3,Empoli,Lazio,Sì,CM,75,0,0,0,0,0,0,0,0,32,21,2,0,0,0.0,0.0,0.0,0,0,17,26,654,3,20,4,0,0,Report partita
2,Nicolas Haas,28-08-2021,Sab,Serie A,Giornata n. 2,Ospiti,V 1–0,Empoli,Juventus,Sì,"CM,AM",90,0,0,0,0,1,1,0,0,51,22,4,0,4,0.0,0.0,0.0,2,0,30,41,732,10,34,0,1,1,Report partita
3,Nicolas Haas,11-09-2021,Sab,Serie A,Giornata n. 3,Casa,P 1–2,Empoli,Venezia,Sì,"CM,DM,RB",90,0,0,0,0,0,0,1,0,77,20,5,1,1,0.0,0.0,0.1,4,0,54,66,818,10,55,8,0,0,Report partita
4,Nicolas Haas,19-09-2021,Dom,Serie A,Giornata n. 4,Casa,P 0–3,Empoli,Sampdoria,Sì,CM,55,0,0,0,0,0,0,0,0,38,19,1,1,4,0.0,0.0,0.0,2,0,20,28,714,3,23,1,0,1,Report partita
5,Nicolas Haas,22-09-2021,Mer,Serie A,Giornata n. 5,Ospiti,V 2–0,Empoli,Cagliari,Sì,CM,82,0,1,0,0,1,0,0,0,61,23,4,1,0,0.1,0.1,0.2,3,1,43,53,811,5,42,3,0,0,Report partita
6,Nicolas Haas,26-09-2021,Dom,Serie A,Giornata n. 6,Casa,V 4–2,Empoli,Bologna,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
7,Nicolas Haas,03-10-2021,Dom,Serie A,Giornata n. 7,Ospiti,P 0–2,Empoli,Roma,No,"CM,RW",45,0,0,0,0,0,0,1,0,19,24,1,1,1,0.0,0.0,0.0,2,0,8,13,615,0,10,0,0,0,Report partita
8,Nicolas Haas,17-10-2021,Dom,Serie A,Giornata n. 8,Casa,P 1–4,Empoli,Atalanta,Sì,CM,45,0,0,0,0,0,0,0,0,33,4,1,0,0,0.0,0.0,0.0,1,0,22,29,759,0,26,2,0,0,Report partita
9,Nicolas Haas,23-10-2021,Sab,Serie A,Giornata n. 9,Ospiti,V 4–2,Empoli,Salernitana,Sì,"CM,WB",90,0,1,0,0,1,1,1,0,48,10,6,1,1,0.0,0.0,0.2,3,1,28,34,824,5,34,3,0,1,Report partita
10,Nicolas Haas,27-10-2021,Mer,Serie A,Giornata n. 10,Casa,P 0–2,Empoli,Inter,No,"CM,DM",34,0,0,0,0,0,0,0,0,14,9,0,0,1,0.0,0.0,0.0,0,0,10,10,1000,1,6,0,0,0,Report partita
11,Nicolas Haas,31-10-2021,Dom,Serie A,Giornata n. 11,Ospiti,V 2–1,Empoli,Sassuolo,Sì,CM,79,0,0,0,0,1,0,0,0,47,34,4,3,5,0.1,0.1,0.0,2,0,24,34,706,5,27,5,0,0,Report partita
12,Nicolas Haas,05-11-2021,Ven,Serie A,Giornata n. 12,Casa,N 2–2,Empoli,Genoa,Sì,CM,58,0,0,0,0,0,0,0,0,31,15,2,0,1,0.0,0.0,0.0,2,0,19,26,731,2,21,1,0,0,Report partita
13,Nicolas Haas,22-11-2021,Lun,Serie A,Giornata n. 13,Ospiti,P 1–2,Empoli,Hellas Verona,Sì,CM,74,0,0,0,0,0,0,0,0,38,11,2,0,1,0.0,0.0,0.0,0,0,21,27,778,1,24,2,0,1,Report partita
14,Nicolas Haas,27-11-2021,Sab,Serie A,Giornata n. 14,Casa,V 2–1,Empoli,Fiorentina,No,CM,47,0,0,0,0,1,0,0,0,27,10,3,0,2,0.0,0.0,0.0,1,0,19,21,905,2,14,0,1,1,Report partita
15,Nicolas Haas,02-12-2021,Gio,Serie A,Giornata n. 15,Ospiti,N 2–2,Empoli,Torino,No,CM,30,0,0,0,0,1,0,0,0,19,3,0,0,0,0.0,0.0,0.1,2,0,15,17,882,0,14,2,0,0,Report partita
16,Nicolas Haas,06-12-2021,Lun,Serie A,Giornata n. 16,Casa,V 3–1,Empoli,Udinese,Sì,CM,80,0,0,0,0,1,0,0,0,54,26,4,1,4,0.0,0.0,0.1,3,0,39,44,886,4,33,4,0,0,Report partita
17,Nicolas Haas,12-12-2021,Dom,Serie A,Giornata n. 17,Ospiti,V 1–0,Empoli,Napoli,No,CM,27,0,0,0,0,0,0,0,0,12,7,1,1,1,0.0,0.0,0.0,1,0,5,8,625,0,6,0,0,0,Report partita
0,Lorenzo Tonelli,23-08-2021,Lun,Serie A,Giornata n. 1,Casa,P 0–1,Sampdoria,Milan,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
1,Lorenzo Tonelli,28-08-2021,Sab,Serie A,Giornata n. 2,Ospiti,V 1–0,Empoli,Juventus,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
2,Lorenzo Tonelli,11-09-2021,Sab,Serie A,Giornata n. 3,Casa,P 1–2,Empoli,Venezia,No,CB,45,0,0,0,0,0,0,0,0,41,3,1,0,0,0.0,0.0,0.1,2,0,35,38,921,7,26,4,1,1,Report partita
4,Lorenzo Tonelli,03-10-2021,Dom,Serie A,Giornata n. 7,Ospiti,P 0–2,Empoli,Roma,No,"Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo","Convocato, ma non entrato in campo",Report partita
