,home,date,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season,rank_h,rank_a
155,roma,2018-12-16,V,1.0,genoa,9.4,3.0,-0.2,-0.2,19.799999999999997,-1.8000000000000007,-1.4000000000000001,-0.4,2018-2019,3.0,0.0
156,cagliari,2018-12-16,P,-1.4000000000000001,napoli,-7.6,-4.199999999999999,0.0,0.0,-5.399999999999999,6.800000000000001,2.2,0.6,2018-2019,0.0,4.0
157,frosinone,2018-12-16,P,-0.9999999999999999,sassuolo,-4.200000000000001,0.20000000000000018,-0.2,-0.2,-18.6,-2.3999999999999986,-0.7999999999999998,-0.2,2018-2019,0.0,4.0
158,atalanta,2018-12-17,V,0.5999999999999999,lazio,-2.8000000000000007,-1.2000000000000002,-0.2,-0.2,6.0,-1.5999999999999996,0.0,0.2,2018-2019,0.0,2.0
159,bologna,2018-12-18,N,0.19999999999999996,milan,0.5999999999999996,0.7999999999999998,-0.2,-0.4,-3.6000000000000014,1.5999999999999996,0.19999999999999973,-0.2,2018-2019,0.0,4.0
160,parma,2018-12-22,N,0.3999999999999999,bologna,-0.7999999999999989,-0.9999999999999996,0.0,0.0,-11.600000000000001,1.4000000000000004,0.19999999999999973,0.0,2018-2019,0.0,4.0
161,empoli,2018-12-22,P,0.0,sampdoria,5.0,0.8000000000000007,0.0,0.2,-11.599999999999994,1.5999999999999996,-0.20000000000000018,-0.2,2018-2019,0.0,3.0
162,milan,2018-12-22,P,-0.7999999999999999,fiorentina,-6.6,-4.0,0.2,0.4,2.3999999999999986,-8.400000000000002,-0.20000000000000018,0.2,2018-2019,2.0,0.0
163,juventus,2018-12-22,V,-0.40000000000000013,roma,-4.600000000000001,-1.2000000000000002,0.2,0.2,0.19999999999999574,1.0,1.2000000000000002,0.0,2018-2019,2.0,1.0
164,chievo,2018-12-22,N,-0.5999999999999999,inter,-6.199999999999999,-2.0,-0.2,-0.2,-17.800000000000004,2.1999999999999993,1.0,0.0,2018-2019,1.0,3.0
165,sassuolo,2018-12-22,N,0.7999999999999999,torino,2.6000000000000014,-1.4,0.0,0.0,9.600000000000001,-3.4000000000000004,1.4,0.2,2018-2019,0.0,2.0
166,napoli,2018-12-22,V,0.8,spal,5.0,3.0,0.0,0.0,4.799999999999997,-4.600000000000001,-1.2,-0.2,2018-2019,4.0,0.0
167,lazio,2018-12-22,V,0.0,cagliari,7.600000000000001,1.1999999999999997,0.2,0.2,2.5999999999999943,0.0,-0.7999999999999998,-0.6,2018-2019,2.0,0.0
168,genoa,2018-12-22,V,-1.0000000000000002,atalanta,-3.799999999999999,-0.40000000000000036,0.4,0.4,-18.0,6.4,0.3999999999999999,0.2,2018-2019,0.0,4.0
169,udinese,2018-12-22,N,0.19999999999999996,frosinone,-0.1999999999999993,-1.5999999999999996,0.0,0.2,2.1999999999999957,-0.5999999999999996,-0.7999999999999998,0.0,2018-2019,4.0,0.0
170,bologna,2018-12-26,P,-0.9999999999999999,lazio,-11.0,-2.8000000000000003,-0.2,-0.2,-11.800000000000004,-2.1999999999999993,0.20000000000000018,0.0,2018-2019,0.0,2.0
171,frosinone,2018-12-26,N,-0.19999999999999996,milan,-3.0,0.7999999999999998,0.0,0.0,-20.6,6.199999999999999,0.20000000000000018,-0.2,2018-2019,0.0,4.0
172,roma,2018-12-26,V,0.0,sassuolo,-1.5999999999999979,2.0,0.0,0.0,-10.200000000000003,-0.20000000000000107,-1.6,-0.2,2018-2019,3.0,0.0
173,inter,2018-12-26,V,-0.20000000000000018,napoli,-0.8000000000000007,-0.7999999999999998,0.2,0.2,0.0,3.5999999999999996,0.0,0.0,2018-2019,0.0,2.0
174,sampdoria,2018-12-26,V,2.0,chievo,1.0,3.6,0.0,0.0,20.0,-1.4000000000000004,-0.40000000000000036,0.0,2018-2019,1.0,2.0
175,cagliari,2018-12-26,V,-0.8,genoa,-1.4000000000000004,-0.6000000000000001,-0.2,-0.2,14.0,-2.1999999999999993,0.5999999999999996,0.19999999999999996,2018-2019,1.0,3.0
176,fiorentina,2018-12-26,P,0.5999999999999999,parma,5.4,2.8000000000000003,0.0,0.0,8.200000000000003,6.800000000000001,0.7999999999999998,0.2,2018-2019,4.0,0.0
177,atalanta,2018-12-26,N,0.0,juventus,-1.799999999999999,-2.2,-0.2,0.0,6.0,-4.0,-0.3999999999999999,0.6,2018-2019,0.0,2.0
178,spal,2018-12-26,N,0.0,udinese,7.3999999999999995,2.4000000000000004,0.0,0.0,18.4,-1.200000000000001,1.4,0.2,2018-2019,1.0,2.0
179,torino,2018-12-26,V,-1.4,empoli,0.0,-0.20000000000000018,0.0,-0.2,8.399999999999999,2.0,0.0,0.0,2018-2019,2.0,0.0
180,chievo,2018-12-29,V,0.19999999999999996,frosinone,-3.5999999999999996,-2.4,-0.2,-0.2,2.4000000000000057,1.1999999999999993,0.6000000000000001,0.2,2018-2019,4.0,0.0
181,milan,2018-12-29,V,-0.19999999999999996,spal,3.5999999999999996,0.6000000000000005,0.2,0.2,5.800000000000004,-1.3999999999999986,-0.20000000000000018,0.0,2018-2019,4.0,0.0
182,udinese,2018-12-29,V,-0.6,cagliari,-7.6,-3.2,-0.2,-0.2,-12.0,0.1999999999999993,-1.4,-0.6,2018-2019,1.0,3.0
183,lazio,2018-12-29,N,0.40000000000000013,torino,7.4,1.2000000000000002,0.0,0.0,6.600000000000001,-0.6000000000000014,-0.19999999999999973,0.0,2018-2019,2.0,1.0
184,genoa,2018-12-29,N,0.0,fiorentina,-7.4,-1.7999999999999998,0.2,0.2,-13.199999999999996,-4.0,-1.6,0.0,2018-2019,1.0,1.0
185,napoli,2018-12-29,V,1.2000000000000002,bologna,6.399999999999999,1.8000000000000003,0.0,0.0,12.800000000000004,-2.1999999999999993,-0.3999999999999999,0.4,2018-2019,4.0,0.0
186,empoli,2018-12-29,P,0.3999999999999999,inter,-3.4000000000000004,0.20000000000000018,0.0,0.0,-17.0,1.4000000000000004,0.19999999999999973,0.2,2018-2019,0.0,4.0
187,juventus,2018-12-29,V,-1.1999999999999997,sampdoria,3.0,-2.3999999999999995,0.4,0.4,-4.799999999999997,-3.0,-0.6000000000000001,0.0,2018-2019,3.0,1.0
188,sassuolo,2018-12-29,P,-0.20000000000000018,atalanta,3.8000000000000007,0.7999999999999998,-0.2,-0.4,2.1999999999999957,2.5999999999999996,0.5999999999999999,-0.2,2018-2019,0.0,3.0
189,parma,2018-12-29,P,-1.4,roma,-5.6,-4.4,-0.4,-0.4,-5.599999999999994,-1.4000000000000004,1.1999999999999997,0.0,2018-2019,0.0,4.0
190,udinese,2019-01-19,P,0.4,parma,1.0,-0.19999999999999996,0.0,0.2,-2.0,2.4000000000000004,-0.8,0.2,2018-2019,4.0,0.0
191,roma,2019-01-19,V,1.0,torino,6.0,2.2,0.0,0.0,4.200000000000003,-3.8000000000000007,-1.0,-0.2,2018-2019,4.0,1.0
192,inter,2019-01-19,N,-1.0,sassuolo,-3.6000000000000014,-2.0,0.2,0.2,4.0,-1.1999999999999993,0.20000000000000018,-0.2,2018-2019,1.0,4.0
193,fiorentina,2019-01-20,N,-0.8000000000000003,sampdoria,7.799999999999999,-0.5999999999999996,-0.2,-0.2,-2.6000000000000014,1.1999999999999993,0.20000000000000018,0.2,2018-2019,0.0,2.0
194,napoli,2019-01-20,V,0.19999999999999996,lazio,-2.3999999999999986,-0.6000000000000005,-0.2,-0.2,5.400000000000006,-5.799999999999999,-0.6000000000000001,0.2,2018-2019,4.0,0.0
195,spal,2019-01-20,N,-0.19999999999999996,bologna,3.799999999999999,0.20000000000000018,0.0,0.0,12.399999999999999,0.0,0.19999999999999973,0.0,2018-2019,2.0,3.0
196,frosinone,2019-01-20,P,-2.4,atalanta,-2.8000000000000007,-0.8000000000000003,0.0,-0.2,-17.6,4.0,1.0,-0.2,2018-2019,0.0,5.0
197,cagliari,2019-01-20,N,-0.19999999999999996,empoli,1.5999999999999996,0.20000000000000018,0.0,0.0,12.600000000000001,-2.0,0.20000000000000018,0.39999999999999997,2018-2019,3.0,2.0
198,genoa,2019-01-21,P,0.7999999999999999,milan,-5.199999999999999,0.0,0.2,0.2,-20.799999999999997,3.0,-0.3999999999999999,-0.2,2018-2019,1.0,3.0
199,juventus,2019-01-21,V,0.7999999999999999,chievo,3.5999999999999996,1.5999999999999996,0.4,0.4,5.600000000000001,-4.799999999999999,-0.7999999999999998,0.0,2018-2019,5.0,0.0
200,sampdoria,2019-01-26,V,1.5999999999999999,udinese,-2.5999999999999996,3.0,0.4,0.2,12.800000000000004,3.8000000000000007,0.5999999999999996,-0.2,2018-2019,1.0,2.0
201,sassuolo,2019-01-26,V,0.3999999999999999,cagliari,4.800000000000001,1.9999999999999996,-0.2,-0.2,1.6000000000000014,0.8000000000000007,0.19999999999999996,-0.2,2018-2019,2.0,1.0
202,milan,2019-01-26,N,-0.5999999999999999,napoli,-0.8000000000000007,-1.0,0.0,0.0,4.599999999999994,1.8000000000000007,0.7999999999999998,0.0,2018-2019,0.0,4.0
203,chievo,2019-01-27,P,-0.9999999999999999,fiorentina,-8.0,-1.4,0.0,0.0,-9.200000000000003,-0.1999999999999993,-0.40000000000000036,-0.4,2018-2019,1.0,4.0
204,lazio,2019-01-27,P,-0.40000000000000013,juventus,2.1999999999999993,0.40000000000000036,-0.4,-0.6,-1.8000000000000043,4.400000000000002,0.7999999999999998,0.2,2018-2019,1.0,4.0
205,torino,2019-01-27,V,0.5999999999999999,inter,-2.3999999999999986,0.0,0.0,0.0,-11.200000000000003,6.400000000000002,0.6000000000000001,0.2,2018-2019,1.0,1.0
206,parma,2019-01-27,P,0.19999999999999996,spal,-5.3999999999999995,-2.2,0.2,0.2,-7.799999999999997,-1.200000000000001,0.19999999999999996,0.0,2018-2019,0.0,3.0
207,bologna,2019-01-27,P,0.39999999999999997,frosinone,-2.200000000000001,-0.3999999999999999,-0.2,-0.2,-0.6000000000000014,-1.5999999999999996,-0.6000000000000001,-0.2,2018-2019,4.0,0.0
208,atalanta,2019-01-27,N,0.7999999999999998,roma,-1.9999999999999982,-1.0,-0.2,0.0,2.799999999999997,-1.200000000000001,0.0,0.4,2018-2019,2.0,1.0
209,empoli,2019-01-28,P,0.0,genoa,-6.199999999999999,-2.6000000000000005,0.2,0.2,-6.0,0.8000000000000007,-1.0,0.2,2018-2019,0.0,4.0
210,napoli,2019-02-02,V,-1.5999999999999999,sampdoria,4.4,0.8000000000000007,-0.8,-0.8,0.20000000000000284,-6.800000000000001,-0.7999999999999998,0.6,2018-2019,4.0,1.0
211,juventus,2019-02-02,N,1.0,parma,7.200000000000001,3.4000000000000004,0.0,0.19999999999999996,11.600000000000001,1.0,0.0,0.2,2018-2019,5.0,0.0
212,empoli,2019-02-02,N,0.0,chievo,-2.1999999999999993,-0.8000000000000003,0.0,-0.2,-6.0,-3.4000000000000004,-1.0,0.2,2018-2019,0.0,3.0
213,spal,2019-02-03,N,-0.6000000000000001,torino,3.4000000000000004,0.9999999999999996,-0.2,-0.2,3.200000000000003,-6.800000000000001,-0.5999999999999996,-0.2,2018-2019,0.0,4.0
214,roma,2019-02-03,N,1.4000000000000001,milan,-2.1999999999999993,1.0,0.4,0.4,-7.600000000000001,2.4000000000000004,-0.20000000000000018,-0.2,2018-2019,3.0,2.0
215,udinese,2019-02-03,N,-0.8,fiorentina,-1.5999999999999996,-1.2000000000000002,0.0,0.2,-4.199999999999996,-0.7999999999999989,-0.20000000000000018,-0.39999999999999997,2018-2019,0.0,4.0
216,inter,2019-02-03,P,0.0,bologna,-0.20000000000000107,0.6000000000000001,0.0,0.0,17.6,-0.5999999999999996,-0.6000000000000001,0.0,2018-2019,3.0,0.0
217,genoa,2019-02-03,N,-0.19999999999999996,sassuolo,0.40000000000000036,-0.7999999999999998,-0.2,-0.2,-4.799999999999997,0.0,1.0,0.0,2018-2019,1.0,3.0
218,cagliari,2019-02-04,P,-2.5999999999999996,atalanta,-5.800000000000001,-3.2,0.0,-0.39999999999999997,-8.199999999999996,1.4000000000000004,0.0,-0.2,2018-2019,4.0,1.0
219,frosinone,2019-02-04,P,-0.6000000000000001,lazio,-8.399999999999999,-2.4000000000000004,0.2,0.2,-9.799999999999997,-1.4000000000000004,0.8000000000000003,-0.2,2018-2019,0.0,5.0
220,lazio,2019-02-07,V,0.19999999999999996,empoli,6.399999999999999,1.4000000000000004,0.0,0.0,4.799999999999997,4.6,2.0,0.2,2018-2019,5.0,0.0
221,chievo,2019-02-08,P,-1.2,roma,-3.8000000000000007,-3.1999999999999997,-0.2,0.0,-1.0,0.8000000000000007,0.3999999999999999,0.0,2018-2019,0.0,3.0
222,parma,2019-02-09,P,1.2000000000000002,inter,-3.8000000000000007,-0.6000000000000001,0.4,0.4,-23.199999999999996,-0.8000000000000007,0.19999999999999996,-0.2,2018-2019,1.0,4.0
223,fiorentina,2019-02-09,N,0.0,napoli,1.5999999999999979,-2.4000000000000004,-0.2,-0.2,-1.2000000000000028,5.0,1.1999999999999997,0.0,2018-2019,1.0,2.0
224,torino,2019-02-10,V,0.5999999999999999,udinese,-3.0,0.6000000000000001,0.2,0.0,1.3999999999999986,6.600000000000001,0.0,0.2,2018-2019,2.0,0.0
225,sampdoria,2019-02-10,P,1.2,frosinone,2.200000000000001,-0.20000000000000018,0.8,0.8,10.400000000000006,5.4,0.0,-0.2,2018-2019,5.0,0.0
226,sassuolo,2019-02-10,P,-1.0,juventus,-3.9999999999999982,0.40000000000000036,-0.2,-0.39999999999999997,-8.799999999999997,1.6000000000000014,-0.5999999999999999,-0.2,2018-2019,0.0,5.0
227,milan,2019-02-10,V,0.4,cagliari,5.799999999999999,2.8000000000000003,0.0,0.0,7.399999999999999,-2.5999999999999996,1.2,0.0,2018-2019,3.0,1.0
228,atalanta,2019-02-10,V,2.4,spal,2.0,3.4,0.0,0.2,6.0,-2.8000000000000007,-1.1999999999999997,0.0,2018-2019,2.0,1.0
229,bologna,2019-02-10,N,0.0,genoa,-1.799999999999999,-0.9999999999999996,0.0,0.0,-0.19999999999999574,1.5999999999999996,0.19999999999999973,0.2,2018-2019,2.0,2.0
230,juventus,2019-02-15,V,1.6,frosinone,8.200000000000001,3.2,0.4,0.6,18.4,-4.799999999999999,-0.5999999999999996,-0.2,2018-2019,5.0,0.0
231,cagliari,2019-02-16,V,-0.9999999999999999,parma,0.7999999999999989,-0.5999999999999996,-0.4,-0.4,13.600000000000001,1.1999999999999993,-0.8,0.2,2018-2019,4.0,1.0
232,atalanta,2019-02-16,P,1.7999999999999998,milan,1.3999999999999986,0.5999999999999996,0.0,0.2,7.0,-2.5999999999999996,-1.2000000000000002,-0.2,2018-2019,1.0,0.0
233,spal,2019-02-17,P,-0.40000000000000013,fiorentina,-0.8000000000000007,-0.19999999999999973,0.0,0.0,0.6000000000000014,0.5999999999999996,0.8000000000000003,-0.4,2018-2019,0.0,3.0
234,napoli,2019-02-17,N,0.6000000000000001,torino,3.8000000000000007,4.0,0.0,0.0,11.799999999999997,-11.0,-1.4000000000000001,-0.2,2018-2019,4.0,0.0
235,inter,2019-02-17,V,-1.2000000000000002,sampdoria,0.0,-0.20000000000000018,-0.8,-0.8,7.200000000000003,-2.3999999999999986,-1.1999999999999997,0.2,2018-2019,3.0,2.0
236,empoli,2019-02-17,V,-0.19999999999999996,sassuolo,-2.4000000000000004,-2.0,-0.2,-0.2,0.20000000000000284,-4.0,-1.6,0.0,2018-2019,0.0,5.0
237,udinese,2019-02-17,V,-0.3999999999999999,chievo,3.0,-1.0,-0.2,0.0,-3.6000000000000014,1.200000000000001,0.8000000000000003,0.4,2018-2019,1.0,2.0
238,genoa,2019-02-17,V,0.0,lazio,-1.799999999999999,0.20000000000000018,-0.2,-0.2,-9.0,-1.0,-1.2000000000000002,-0.4,2018-2019,1.0,3.0
239,roma,2019-02-18,V,1.4,bologna,3.3999999999999986,2.6000000000000005,0.2,0.2,2.6000000000000014,-0.7999999999999989,-0.19999999999999973,-0.2,2018-2019,3.0,1.0
240,milan,2019-02-22,V,0.19999999999999996,empoli,1.8000000000000007,2.0,0.0,0.0,2.3999999999999986,4.0,1.4,0.0,2018-2019,3.0,1.0
241,frosinone,2019-02-23,P,-1.4,roma,-5.200000000000001,-3.6,-0.4,-0.4,-8.0,1.1999999999999993,0.0,0.0,2018-2019,0.0,5.0
242,torino,2019-02-23,V,-1.5999999999999999,atalanta,-2.799999999999999,-3.0,0.0,-0.2,-19.4,9.399999999999999,2.2,0.2,2018-2019,0.0,2.0
243,sassuolo,2019-02-24,N,-0.3999999999999999,spal,-1.5999999999999996,0.9999999999999996,0.2,0.2,-0.19999999999999574,-0.40000000000000036,-0.7999999999999998,0.0,2018-2019,4.0,0.0
244,sampdoria,2019-02-24,V,0.8,cagliari,2.799999999999999,1.6,0.6,0.6,5.0,-2.3999999999999986,1.4000000000000001,-0.2,2018-2019,1.0,1.0
245,bologna,2019-02-24,P,-1.9999999999999998,juventus,-2.8000000000000007,-2.1999999999999993,-0.2,-0.4,-9.0,5.200000000000001,0.7999999999999998,0.2,2018-2019,0.0,5.0
246,parma,2019-02-24,P,0.6000000000000001,napoli,-9.399999999999999,-4.4,0.2,0.2,-20.6,3.5999999999999996,-0.7999999999999998,-0.2,2018-2019,0.0,5.0
247,chievo,2019-02-24,N,-0.3999999999999999,genoa,0.1999999999999993,-0.7999999999999998,0.2,0.4,8.800000000000004,0.20000000000000107,0.19999999999999973,0.0,2018-2019,1.0,2.0
248,fiorentina,2019-02-24,N,1.7999999999999998,inter,1.5999999999999979,0.20000000000000018,0.2,0.2,-11.200000000000003,1.3999999999999986,1.0,0.2,2018-2019,1.0,3.0
249,cagliari,2019-03-01,V,-0.7999999999999999,inter,-3.0,-1.7999999999999998,-0.2,-0.2,-9.799999999999997,3.1999999999999993,-1.0,0.0,2018-2019,1.0,4.0
250,milan,2019-03-02,V,1.0,sassuolo,2.0,2.2,-0.2,-0.2,-4.800000000000004,-2.4000000000000004,-1.1999999999999997,-0.2,2018-2019,4.0,0.0
251,empoli,2019-03-02,N,0.0,parma,0.1999999999999993,0.40000000000000036,-0.2,-0.2,12.600000000000001,-5.199999999999999,-1.0,0.0,2018-2019,2.0,1.0
252,lazio,2019-03-02,V,-1.4,roma,-0.6000000000000014,-0.8000000000000007,0.0,0.0,1.6000000000000014,0.20000000000000107,0.19999999999999973,0.2,2018-2019,1.0,3.0
253,spal,2019-03-03,P,0.0,sampdoria,-4.4,-1.4000000000000004,-0.39999999999999997,-0.39999999999999997,-4.799999999999997,4.400000000000002,1.2000000000000002,0.0,2018-2019,1.0,4.0
254,udinese,2019-03-03,V,0.0,bologna,-1.0,-0.6000000000000001,0.0,0.4,-5.799999999999997,1.0,0.8000000000000003,0.0,2018-2019,3.0,2.0
255,atalanta,2019-03-03,V,-1.0,fiorentina,-2.0,0.5999999999999996,-0.4,-0.2,12.799999999999997,-2.4000000000000004,-1.4,-0.2,2018-2019,0.0,1.0
256,torino,2019-03-03,V,-0.19999999999999996,chievo,-1.1999999999999993,-1.2000000000000002,-0.2,-0.4,-9.400000000000006,2.799999999999997,0.3999999999999999,0.2,2018-2019,3.0,0.0
257,genoa,2019-03-03,N,0.0,frosinone,3.5999999999999996,1.7999999999999998,0.0,0.0,-0.19999999999999574,-2.3999999999999986,-0.3999999999999999,0.0,2018-2019,5.0,0.0
258,napoli,2019-03-03,P,-1.0,juventus,3.6000000000000014,1.1999999999999993,0.0,0.0,3.8000000000000043,-1.0,0.0,0.2,2018-2019,1.0,3.0
259,juventus,2019-03-08,V,1.5999999999999999,udinese,3.1999999999999993,3.1999999999999997,-0.2,-0.6,13.200000000000003,-4.200000000000001,-1.2000000000000002,0.0,2018-2019,4.0,0.0
260,chievo,2019-03-09,P,-1.8000000000000003,milan,2.4000000000000004,-0.7999999999999998,0.0,0.0,-1.2000000000000028,3.1999999999999993,0.6000000000000001,0.0,2018-2019,0.0,5.0
261,parma,2019-03-09,V,0.5999999999999999,genoa,-4.6,-0.3999999999999999,0.0,0.0,-10.200000000000003,-1.0,-0.20000000000000018,0.0,2018-2019,1.0,4.0
262,bologna,2019-03-10,V,0.0,cagliari,3.1999999999999993,1.4,0.0,-0.2,8.199999999999996,0.5999999999999979,0.3999999999999999,-0.2,2018-2019,1.0,1.0
263,fiorentina,2019-03-10,N,0.40000000000000013,lazio,3.3999999999999986,0.0,0.0,0.0,-1.7999999999999972,0.20000000000000107,-0.19999999999999973,0.0,2018-2019,1.0,3.0
264,frosinone,2019-03-10,P,-0.6,torino,-4.199999999999999,-2.5999999999999996,0.0,0.0,-7.399999999999999,-0.3999999999999986,0.0,0.0,2018-2019,0.0,5.0
265,inter,2019-03-10,V,0.5999999999999999,spal,6.4,2.4000000000000004,0.0,0.0,7.200000000000003,-3.6000000000000014,-0.19999999999999973,-0.2,2018-2019,4.0,0.0
266,sampdoria,2019-03-10,P,-0.5999999999999999,atalanta,1.5999999999999996,-0.8000000000000007,0.2,0.2,-6.0,-2.0,0.40000000000000013,0.0,2018-2019,4.0,1.0
267,sassuolo,2019-03-10,N,-1.2000000000000002,napoli,-8.8,-3.2,-0.2,-0.4,-4.799999999999997,2.4000000000000004,0.0,0.2,2018-2019,0.0,2.0
268,roma,2019-03-11,V,0.19999999999999996,empoli,4.6,1.2000000000000002,0.0,0.0,2.3999999999999986,3.799999999999999,1.9999999999999998,0.2,2018-2019,4.0,0.0
269,cagliari,2019-03-15,V,-1.0,fiorentina,-4.0,-0.20000000000000018,-0.4,-0.2,1.7999999999999972,4.199999999999999,0.6000000000000001,0.2,2018-2019,1.0,3.0
270,torino,2019-03-16,P,0.6000000000000001,bologna,-2.400000000000002,0.8000000000000007,-0.2,-0.2,-6.200000000000003,1.0,-0.20000000000000018,0.0,2018-2019,2.0,1.0
271,sassuolo,2019-03-16,P,-0.6,sampdoria,-5.199999999999999,-3.2,-0.4,-0.4,-3.200000000000003,2.6000000000000014,0.6000000000000001,0.4,2018-2019,3.0,1.0
272,spal,2019-03-16,V,-1.2,roma,-5.199999999999999,-2.2,0.0,0.0,-6.0,3.200000000000001,0.0,-0.2,2018-2019,1.0,4.0
273,milan,2019-03-17,P,0.5999999999999999,inter,-3.8000000000000007,0.7999999999999998,-0.2,-0.2,-3.8000000000000043,2.0,-1.6,0.0,2018-2019,0.0,2.0
274,atalanta,2019-03-17,N,1.4000000000000001,chievo,1.5999999999999996,0.7999999999999998,0.0,0.0,11.399999999999999,-6.600000000000001,-0.9999999999999998,0.0,2018-2019,4.0,0.0
275,lazio,2019-03-17,V,0.3999999999999999,parma,2.1999999999999993,1.0,0.4,0.4,11.800000000000004,-1.1999999999999993,0.6000000000000001,0.0,2018-2019,5.0,0.0
276,empoli,2019-03-17,V,0.5999999999999999,frosinone,0.20000000000000107,0.20000000000000018,0.2,0.2,8.399999999999999,-8.8,-1.6,-0.2,2018-2019,2.0,0.0
277,genoa,2019-03-17,V,-2.0,juventus,3.4000000000000004,-1.6,-0.2,-0.2,-1.0,4.0,0.0,-0.2,2018-2019,1.0,3.0
278,napoli,2019-03-17,V,0.19999999999999996,udinese,6.6,2.8000000000000003,-0.2,-0.39999999999999997,23.200000000000003,-3.1999999999999993,-0.3999999999999999,0.0,2018-2019,5.0,0.0
279,chievo,2019-03-29,P,-0.7999999999999999,cagliari,-0.40000000000000036,0.3999999999999999,0.0,-0.2,-5.199999999999996,4.800000000000001,0.3999999999999999,-0.2,2018-2019,3.0,2.0
280,sampdoria,2019-03-30,V,-0.20000000000000018,milan,4.4,1.3999999999999995,0.4,0.4,0.3999999999999986,-4.599999999999998,-0.6000000000000001,0.0,2018-2019,2.0,3.0
281,juventus,2019-03-30,V,0.19999999999999996,empoli,0.5999999999999996,1.0,-0.2,-0.2,7.200000000000003,0.5999999999999996,0.7999999999999998,0.2,2018-2019,5.0,0.0
282,udinese,2019-03-30,V,0.3999999999999999,genoa,-4.799999999999999,-0.6000000000000001,0.2,0.6,-13.800000000000004,-1.5999999999999996,0.7999999999999998,0.2,2018-2019,3.0,0.0
283,inter,2019-03-31,P,0.20000000000000018,lazio,2.1999999999999993,-0.39999999999999947,-0.19999999999999996,-0.19999999999999996,1.6000000000000014,1.0,1.6,0.0,2018-2019,4.0,0.0
284,bologna,2019-03-31,V,0.3999999999999999,sassuolo,4.0,2.1999999999999997,0.4,0.4,0.20000000000000284,4.800000000000001,0.5999999999999996,-0.2,2018-2019,3.0,0.0
285,parma,2019-03-31,P,-0.19999999999999996,atalanta,-6.8,-2.2,0.0,0.0,-21.0,-0.20000000000000107,0.19999999999999996,0.0,2018-2019,0.0,5.0
286,roma,2019-03-31,P,-0.3999999999999999,napoli,-3.3999999999999986,-2.1999999999999997,0.4,0.2,-10.200000000000003,4.199999999999999,1.0,0.2,2018-2019,2.0,2.0
287,frosinone,2019-03-31,P,-0.19999999999999996,spal,2.4000000000000004,0.5999999999999996,-0.4,-0.4,-6.200000000000003,3.1999999999999993,-0.6000000000000001,0.0,2018-2019,1.0,2.0
288,fiorentina,2019-03-31,N,0.19999999999999996,torino,-1.1999999999999993,-2.8000000000000003,0.4,0.4,-0.20000000000000284,-3.599999999999998,-0.19999999999999973,-0.2,2018-2019,2.0,1.0
289,milan,2019-04-02,N,0.0,udinese,0.20000000000000107,0.9999999999999996,-0.2,-0.4,18.0,2.8000000000000007,-0.3999999999999999,0.0,2018-2019,2.0,2.0
290,cagliari,2019-04-02,P,-0.20000000000000018,juventus,0.1999999999999993,0.19999999999999973,-0.2,0.0,-3.3999999999999986,4.399999999999999,1.4,-0.2,2018-2019,0.0,5.0
291,genoa,2019-04-03,P,-1.4,inter,1.200000000000001,-0.8000000000000003,-0.4,-0.4,-0.4000000000000057,2.8000000000000007,-0.20000000000000018,0.0,2018-2019,2.0,3.0
292,empoli,2019-04-03,V,-1.5999999999999999,napoli,-6.199999999999999,-3.1999999999999997,0.4,0.2,-12.199999999999996,4.6,-0.40000000000000013,-0.2,2018-2019,0.0,5.0
293,spal,2019-04-03,V,-1.0,lazio,-3.0,-3.0,0.0,0.0,1.2000000000000028,2.4000000000000004,1.6,0.2,2018-2019,0.0,4.0
294,frosinone,2019-04-03,V,-0.3999999999999999,parma,5.199999999999999,0.3999999999999999,0.0,0.0,8.399999999999999,5.200000000000001,0.3999999999999999,0.2,2018-2019,0.0,0.0
295,roma,2019-04-03,N,0.0,fiorentina,0.40000000000000036,0.20000000000000018,0.2,0.2,4.199999999999996,0.5999999999999996,1.8,0.4,2018-2019,2.0,2.0
296,torino,2019-04-03,V,0.0,sampdoria,-1.1999999999999993,-1.0,-0.4,-0.4,0.6000000000000014,3.1999999999999993,0.8,0.2,2018-2019,1.0,1.0
297,sassuolo,2019-04-04,V,0.7999999999999999,chievo,1.8000000000000007,-0.8000000000000003,0.0,0.0,8.399999999999999,-8.2,-2.0,0.2,2018-2019,1.0,2.0
298,atalanta,2019-04-04,V,0.19999999999999996,bologna,2.0,1.2000000000000002,-0.6,-0.6,12.200000000000003,-4.200000000000001,-0.40000000000000013,-0.2,2018-2019,5.0,0.0
299,sampdoria,2019-04-06,P,0.8,roma,-0.20000000000000107,3.2,-0.2,-0.2,0.3999999999999986,-1.0,-1.5999999999999996,-0.4,2018-2019,2.0,2.0
300,juventus,2019-04-06,V,0.6000000000000001,milan,0.0,-0.6000000000000001,0.2,0.2,-3.6000000000000014,-3.1999999999999993,-0.3999999999999999,0.2,2018-2019,4.0,1.0
301,parma,2019-04-06,N,-0.3999999999999999,torino,-6.200000000000001,-1.2000000000000002,0.2,0.2,-14.599999999999994,-1.0,-0.3999999999999999,-0.2,2018-2019,1.0,4.0
302,udinese,2019-04-07,V,0.0,empoli,-1.5999999999999996,-1.0,-0.2,-0.2,-12.0,-0.40000000000000036,0.3999999999999999,0.0,2018-2019,3.0,2.0
